year,t_sum,ws_sum,t_col,ws_col
1993,-36.463246,31.298532,-31.071383,24.591349
1993,-33.931627,35.118996,-30.6045,27.959838
1993,-35.211143,40.014448,-29.056659,36.143476
1993,-35.238864,36.199667,-28.487107,32.966416
1993,-33.094163,36.5851,-28.807692,32.618781
1993,-34.077228,38.366068,-27.479075,35.458613
1993,-35.336681,29.33213,-28.396128,27.073631
1993,-35.317967,21.544912,-27.56202,19.614311
1993,-36.055704,19.614366,-28.166489,19.174725
1993,-35.118972,26.539535,-28.408353,20.411398
1993,-35.917909,28.063239,-28.856108,23.585122
1993,-36.022102,22.954408,-29.49412,18.289364
1993,-35.509969,25.286532,-29.078406,20.932457
1993,-36.301363,23.519477,-30.038668,19.371688
1993,-38.583281,25.734337,-31.678724,23.313794
1993,-39.028972,26.163856,-31.681534,24.489399
1993,-38.177762,25.790965,-31.4,22.000157
1993,-37.233119,21.528939,-30.876173,16.299386
1993,-39.247685,12.90221,-32.193279,11.872813
1993,-38.819747,14.582348,-31.722878,14.162479
1993,-37.778279,13.522099,-30.513058,12.771499
1993,-38.483473,12.191987,-31.396013,9.620911
1993,-36.377046,24.513871,-30.389737,17.237937
1993,-33.816801,23.579478,-27.253005,20.571375
1993,-33.320285,23.006951,-26.504768,18.523741
1993,-33.789516,16.751232,-26.513382,14.847065
1993,-34.681851,18.900661,-27.383185,18.21422
1993,-34.378931,14.248369,-27.220266,13.710413
1993,-33.698228,16.118495,-26.45974,14.51224
1993,-33.811152,15.085971,-26.849779,14.09642
1993,-34.979681,13.681161,-27.745992,12.971979
1993,-35.036417,8.907388,-27.881121,8.79004
1993,-34.272621,9.497356,-27.156107,10.179264
1993,-33.811854,8.746572,-27.094341,9.586486
1993,-34.816076,9.7016,-28.025069,7.818134
1993,-34.314354,10.685787,-27.723077,8.715036
1993,-33.678783,8.265355,-26.721254,8.62775
1993,-34.248269,6.86053,-27.290777,7.214869
1993,-34.585492,14.489958,-27.842879,13.251618
1993,-33.845811,19.646774,-26.949013,16.294368
1993,-32.927526,20.061353,-25.383124,17.704935
1993,-32.837202,13.069623,-25.45403,11.619438
1993,-32.749155,13.152789,-25.439437,12.126323
1993,-32.35688,15.519363,-25.184979,12.929306
1993,-31.940951,13.702394,-25.078546,11.731043
1993,-31.751502,12.986665,-25.393954,9.551841
1993,-31.950573,14.123023,-25.436835,12.350347
1993,-32.395445,15.518026,-25.456927,11.847006
1993,-31.807228,14.730361,-24.683362,12.53181
1993,-32.130528,16.687295,-24.929532,14.026872
1993,-33.079091,19.693622,-26.361736,17.984244
1993,-34.044489,20.54098,-27.15567,18.930282
1993,-33.675058,24.064732,-26.616703,21.349316
1993,-34.535207,20.48259,-27.551066,16.199165
1993,-34.957825,21.49161,-28.488586,17.007875
1993,-34.893854,20.137786,-28.092319,16.601546
1993,-34.034715,19.721764,-27.521335,15.567977
1993,-34.285848,16.756905,-28.084727,11.322437
1993,-33.968861,20.111765,-28.507578,12.545343
1993,-33.790575,20.32942,-27.62696,13.137756
1993,-33.56898,11.644849,-26.537445,9.181304
1993,-34.423175,7.169164,-27.298857,6.267655
1993,-35.175085,8.070134,-27.933281,8.228806
1993,-35.27124,4.692152,-28.103543,4.695838
1993,-33.963285,1.577423,-26.734609,2.291785
1993,-34.462635,1.77597,-27.313553,2.58609
1993,-33.926709,2.237533,-26.455536,1.412939
1993,-33.310648,4.122702,-26.183879,5.367124
1993,-32.642472,6.213883,-25.423451,6.436903
1993,-32.99535,7.00934,-25.965279,4.769554
1993,-32.074505,13.977099,-25.264661,9.51558
1993,-30.87447,17.069737,-23.978351,12.219523
1993,-30.761851,19.551853,-23.465111,16.136603
1993,-30.665659,19.236451,-23.840478,15.153796
1993,-31.804267,19.197275,-24.936822,14.919808
1993,-30.734386,20.504009,-24.171178,16.393971
1993,-30.984247,18.878091,-23.795823,14.729799
1993,-31.384603,15.087475,-24.85861,11.208357
1993,-31.928672,16.5384,-25.022702,13.410057
1993,-33.02593,10.350735,-25.834212,10.088619
1993,-31.489155,5.923767,-24.551015,5.703582
1993,-31.320291,5.540994,-24.547133,3.955243
1993,-32.164232,6.555999,-25.367596,3.65513
1993,-31.932332,3.267898,-25.175392,1.795118
1993,-30.422526,3.616699,-23.93153,3.229125
1993,-30.476708,2.586493,-23.868819,2.564091
1993,-30.845987,2.683719,-24.092475,1.029557
1993,-30.737314,2.585706,-24.145326,1.605108
1993,-29.629601,3.571357,-22.819197,3.287481
1993,-30.010273,3.239988,-23.223335,3.595725
1993,-30.370213,2.278935,-23.185105,2.565004
1993,-29.702398,1.48545,-22.577207,2.584808
1993,-29.129653,4.060841,-21.878184,2.615009
1993,-29.22012,0.787957,-22.08936,0.842403
1993,-29.714557,2.011936,-22.649469,0.921252
1993,-29.440339,1.233452,-22.157524,2.081855
1993,-28.531242,1.729409,-21.554253,2.61373
1993,-28.031719,2.719505,-21.560024,2.271938
1993,-28.775177,1.710777,-22.262665,1.294025
1993,-26.852836,4.562268,-20.546808,2.401952
1993,-26.437897,2.670386,-20.374773,2.990619
1993,-26.373615,1.817835,-19.935277,1.244186
1993,-26.571472,5.086019,-20.452865,4.943236
1993,-26.80544,6.472528,-20.861937,4.678621
1993,-26.643801,9.257514,-20.021365,7.892164
1993,-27.746975,7.599758,-20.996079,6.746099
1993,-27.495283,10.778986,-21.247952,7.746992
1993,-28.217735,12.281112,-21.104522,10.095323
1993,-29.36839,14.380401,-21.543149,11.17382
1993,-28.61583,10.19776,-21.760291,8.358217
1993,-27.226172,13.674863,-21.125198,9.710918
1993,-26.685477,10.867618,-19.126482,8.73582
1993,-25.586779,13.558861,-18.306978,13.24945
1993,-26.48335,11.589317,-18.872897,13.477364
1993,-26.927706,15.972904,-19.785331,15.57314
1993,-26.861459,22.008592,-19.321641,19.225358
1993,-26.644907,26.499672,-19.120999,23.295372
1993,-26.331077,23.233342,-19.505297,20.10582
1993,-27.470401,28.20689,-20.731228,24.337103
1993,-27.377411,29.15719,-20.272349,25.58382
1993,-27.614769,26.602493,-20.837942,21.233916
1993,-29.101444,12.303464,-22.314509,10.08417
1993,-30.786606,15.543729,-23.789062,10.630905
1993,-29.881676,16.814984,-23.316437,9.747116
1993,-29.369432,14.184584,-22.071769,10.751031
1993,-29.765279,8.949768,-22.521638,8.827383
1993,-29.659592,3.118267,-22.627966,5.527684
1993,-29.879347,5.800941,-22.938171,7.665323
1993,-29.246122,9.467533,-22.178041,10.391834
1993,-30.178102,10.01447,-23.031157,10.838645
1993,-30.577642,10.082594,-23.378695,7.532766
1993,-29.654589,7.612857,-22.430443,5.212422
1993,-28.994471,6.492735,-21.604319,5.398573
1993,-29.435041,1.350112,-22.128647,1.526901
1993,-29.851395,5.535165,-22.656367,4.283979
1993,-29.290931,7.256249,-22.396572,5.916037
1993,-28.850966,6.600684,-22.119102,8.846777
1993,-29.076962,5.647779,-22.484101,9.108712
1993,-29.492926,7.297321,-22.960418,8.367148
1993,-29.040208,7.889236,-22.608654,7.406339
1993,-27.618682,8.687135,-21.496953,9.605164
1993,-27.286691,6.807395,-21.125116,5.617913
1993,-28.469049,9.735809,-22.536809,8.132994
1993,-28.196798,12.549836,-21.941312,10.40518
1993,-27.658611,13.868776,-21.766561,12.619404
1993,-28.299777,15.272757,-22.604263,14.157396
1993,-30.469346,18.958612,-24.253919,17.044902
1993,-30.489371,20.757035,-25.068269,17.56365
1993,-30.002941,22.638319,-25.161086,20.125286
1993,-31.945104,18.626071,-25.832923,18.23189
1993,-34.01165,22.054089,-27.097521,21.911787
1993,-34.51672,24.3117,-27.028087,21.586027
1993,-31.597635,22.27024,-25.404562,23.354616
1993,-32.039869,18.809271,-24.85837,18.615152
1993,-33.333339,23.112768,-25.350033,23.001208
1993,-32.279248,20.897321,-24.979362,20.538906
1993,-31.78511,20.238703,-24.46874,21.644557
1993,-32.171088,17.305843,-25.338195,16.284112
1993,-33.475919,18.862693,-25.997006,16.108087
1993,-31.94546,15.08331,-24.335018,13.737664
1993,-30.442119,16.481014,-22.995874,15.431182
1993,-29.357434,11.954304,-22.282171,12.657396
1993,-29.580102,14.465226,-22.288858,13.855491
1993,-29.040983,14.27016,-21.904039,12.029299
1993,-28.794258,11.246919,-21.641561,10.393063
1993,-28.369845,9.707126,-21.754101,10.36526
1993,-28.407403,16.423723,-21.57025,14.157166
1993,-27.815718,15.683255,-21.336175,12.9682
1993,-27.231232,17.457678,-20.798656,15.368128
1993,-28.114858,13.380017,-21.746336,12.769262
1993,-29.135634,16.161943,-22.60188,14.434829
1993,-29.444576,13.037833,-22.666733,12.0339
1993,-28.756332,12.72713,-22.112587,10.716155
1993,-28.357015,11.256622,-21.937579,10.129198
1993,-29.217187,18.352719,-23.046072,15.409697
1993,-29.541899,19.318036,-23.340221,16.319623
1993,-28.40154,23.805316,-22.574186,20.505801
1993,-29.116741,22.336614,-22.920285,19.678692
1993,-30.484646,24.95016,-23.90018,20.970709
1993,-30.629951,23.283262,-23.712813,21.09862
1993,-29.678206,25.776448,-23.255868,21.916598
1993,-29.675963,23.244822,-23.281558,20.930972
1993,-31.13989,25.101395,-24.409647,23.859456
1993,-31.190724,20.350033,-24.341842,19.58061
1993,-29.958545,23.869469,-23.452127,20.912572
1993,-28.463627,21.935209,-22.679308,18.712918
1993,-29.54243,19.534145,-23.05244,15.922412
1993,-29.614705,18.617773,-23.246631,14.364662
1993,-29.157116,13.008789,-23.016212,8.614431
1993,-28.941291,9.396745,-23.847575,3.968809
1993,-30.196772,7.922267,-24.283937,4.823442
1993,-29.794157,5.330983,-24.062696,4.194403
1993,-29.424467,6.246085,-22.75458,6.38763
1993,-29.919189,7.551896,-23.012168,7.487037
1993,-29.862365,6.702274,-22.935664,5.574478
1993,-29.352384,5.807711,-22.458039,5.76211
1993,-28.019859,5.998261,-20.899414,3.937592
1993,-27.945672,3.765208,-21.090856,4.834577
1993,-28.475073,5.195195,-21.492247,4.791714
1993,-27.90613,4.810418,-20.659644,3.490468
1993,-27.418247,3.006955,-20.379178,3.109917
1993,-28.227886,4.170431,-21.391091,7.299596
1993,-28.694175,4.458815,-21.952814,7.513041
1993,-27.446419,4.174885,-21.035389,8.310192
1993,-27.008416,4.665462,-20.17896,7.88359
1993,-28.481082,8.23822,-21.408687,10.062835
1993,-28.858461,6.896042,-21.781414,7.408656
1993,-28.014123,3.728212,-21.182709,3.464595
1993,-26.516081,2.226893,-19.676773,0.912077
1993,-26.65242,2.908263,-19.684675,0.785189
1993,-27.088184,0.952313,-20.302469,2.817023
1993,-25.588588,5.655129,-19.304607,3.933136
1993,-25.070708,5.092763,-18.651545,4.167649
1993,-25.669813,2.482027,-19.54578,3.429321
1993,-26.842985,3.189446,-20.840471,2.919334
1993,-26.029339,2.459386,-19.808674,0.750904
1993,-25.601967,1.864774,-19.506673,1.769239
1993,-25.183814,4.083204,-19.494218,2.812829
1993,-26.072095,5.063654,-20.386817,3.674763
1993,-25.5698,7.369712,-19.857212,4.565392
1993,-25.182698,7.281296,-19.207571,6.365037
1993,-25.058736,6.206068,-19.28159,5.396709
1993,-25.892971,7.549446,-20.186032,4.562665
1993,-24.805171,6.820036,-18.526296,5.215316
1993,-24.483895,5.522905,-18.074188,5.948214
1993,-24.838222,1.710521,-18.683312,4.17944
1993,-25.814254,2.442734,-19.070719,1.730953
1993,-24.79899,1.03203,-18.336153,0.644349
1993,-23.948024,3.341478,-17.711023,2.774972
1993,-23.839108,5.707769,-17.88427,5.96796
1993,-24.100244,7.685107,-18.005111,7.599487
1993,-23.19807,8.349023,-17.406025,6.882308
1993,-23.093388,12.699586,-17.114317,11.077551
1993,-23.290565,15.448211,-17.803925,14.360318
1993,-24.111054,20.445733,-18.93743,16.636155
1993,-24.031177,17.149988,-19.05164,13.441952
1993,-23.489131,14.652466,-18.581398,10.910963
1993,-24.963001,10.032561,-19.220545,9.422659
1993,-24.696067,11.940372,-18.691353,9.140386
1993,-23.777043,17.137497,-17.681218,16.400502
1993,-23.062122,19.143994,-16.42705,19.407062
1993,-23.866147,18.228062,-17.380498,17.501012
1993,-24.621511,18.515683,-18.48533,15.777547
1993,-25.200749,16.993124,-19.182806,14.604985
1993,-24.425722,15.928926,-18.579943,14.038913
1993,-24.585304,7.808565,-19.159917,6.201071
1993,-25.249766,6.831157,-19.800091,5.542816
1993,-25.915502,8.105377,-18.868114,6.2078
1993,-24.590036,9.984212,-18.292414,8.391084
1993,-25.453427,9.061663,-19.485248,6.760801
1993,-25.697595,6.730228,-19.64602,4.652563
1993,-25.363129,4.901096,-19.122231,2.796177
1993,-24.012275,5.382009,-17.787575,3.985279
1993,-23.409356,5.658773,-17.623327,3.762295
1993,-23.189224,4.673155,-17.623409,3.176245
1993,-21.81323,8.587939,-16.714122,5.666753
1993,-20.192532,11.372144,-14.882746,8.627398
1993,-20.104597,7.969362,-15.251432,6.146491
1993,-20.49459,7.463913,-15.72297,4.562179
1993,-19.88039,12.823539,-14.900767,8.882576
1993,-19.767084,16.128001,-14.216005,13.622964
1993,-20.31418,15.229045,-15.012855,12.523635
1993,-21.449268,13.233121,-16.291014,8.59622
1993,-20.889394,15.868693,-16.241208,13.2694
1993,-20.523984,15.41167,-15.769726,14.099565
1993,-21.279882,12.567585,-15.9195,9.826155
1993,-22.478266,8.970224,-17.471041,6.026372
1993,-22.90403,12.241835,-16.954466,9.235119
1993,-21.245343,13.695693,-15.786849,13.522322
1993,-22.851906,9.873844,-16.171984,8.498013
1993,-21.715478,8.231989,-16.59773,4.685451
1993,-21.637827,15.100737,-16.806627,9.308367
1993,-23.131484,18.110428,-18.454982,12.189027
1993,-25.011739,15.213074,-20.200112,9.761637
1993,-23.698257,12.400235,-19.373604,4.727427
1993,-24.084058,7.858586,-18.842006,3.137758
1993,-23.309364,13.671248,-17.875385,7.471866
1993,-24.351732,12.873129,-18.811962,7.971164
1993,-23.743236,14.975778,-19.354612,9.165249
1993,-22.381423,12.348654,-17.785531,8.016001
1993,-21.962108,12.796066,-16.209729,8.054756
1993,-22.372362,9.222294,-16.577396,5.88389
1993,-22.167668,5.444836,-16.679524,4.807098
1993,-21.038752,7.091619,-15.271798,4.966907
1993,-20.595461,4.441356,-14.380115,3.918423
1993,-20.855096,2.508828,-14.919918,3.138037
1993,-21.444729,5.092976,-15.438434,5.340768
1993,-20.590329,6.65713,-14.185022,6.093552
1993,-19.974482,6.742461,-13.726651,6.225054
1993,-20.44793,4.274491,-14.533756,3.873635
1993,-21.066105,4.067998,-15.20648,4.036273
1993,-20.48322,5.623437,-14.358762,5.716834
1993,-19.839449,5.351772,-14.066963,4.755746
1993,-20.508637,2.783879,-14.663576,2.292525
1993,-20.960894,3.784385,-15.180068,2.976076
1993,-19.765607,4.61508,-14.100251,3.365769
1993,-19.555314,4.94596,-13.836227,4.136596
1993,-20.026883,4.54572,-14.537263,2.820834
1993,-20.618539,4.523984,-15.526361,3.097983
1993,-19.723589,4.647655,-14.334891,4.541092
1993,-19.183706,4.063748,-13.96276,4.38583
1993,-19.172272,4.162195,-14.047213,3.965319
1993,-19.884412,7.537161,-14.276265,6.991587
1993,-19.779713,9.655388,-14.348938,7.896427
1993,-18.819448,10.998952,-13.856424,8.975765
1993,-19.368998,9.516551,-14.117221,7.831255
1993,-20.196179,10.810001,-14.790134,9.407863
1993,-19.258668,13.207193,-14.268679,10.116755
1993,-18.844514,11.974629,-13.897846,9.509908
1993,-19.82341,8.341547,-14.740506,6.65818
1993,-20.734023,9.169969,-16.005491,7.342618
1993,-19.779381,9.034606,-14.185303,7.948428
1993,-19.035992,7.140278,-13.34017,7.015223
1993,-19.838959,3.606781,-14.261876,2.418773
1993,-20.607738,4.351358,-14.956385,3.565008
1993,-20.40153,3.78925,-14.537967,1.293449
1993,-19.33051,2.228889,-13.404374,2.621795
1993,-20.992219,2.858624,-13.872995,3.971632
1993,-19.0102,4.517266,-14.056957,1.891881
1993,-19.793604,1.150163,-14.390768,2.455874
1993,-19.271036,0.604469,-13.684783,0.828364
1993,-19.677351,2.538584,-14.138383,2.726311
1993,-20.541694,1.733065,-14.620391,4.208028
1993,-19.334781,3.832138,-13.698469,3.313456
1993,-19.218056,4.497055,-13.660068,4.579807
1993,-19.28047,5.720913,-13.817026,6.142674
1993,-19.762958,6.3842,-14.148119,6.428253
1993,-19.03544,7.06067,-13.746993,5.854831
1993,-18.774097,5.789288,-13.325209,5.267745
1993,-18.929861,5.354616,-13.600595,5.004572
1993,-19.551241,5.650176,-14.114735,3.426015
1993,-18.448588,4.868618,-13.351167,4.397153
1993,-17.954288,3.420489,-12.690307,4.078652
1993,-18.915455,4.486977,-13.522163,2.696233
1993,-19.807588,7.339649,-14.183869,5.154532
1993,-18.614942,7.901675,-13.267051,7.018342
1993,-17.633653,6.257747,-11.878689,6.391386
1993,-18.069877,5.870151,-12.295949,5.632576
1993,-18.866046,6.641873,-13.140082,6.655413
1993,-18.000301,6.384274,-12.534641,8.008326
1993,-17.116304,5.013646,-11.229504,7.250739
1993,-18.242605,4.114444,-12.297243,7.428491
1993,-19.26214,4.210512,-13.281098,6.005159
1993,-18.575298,5.60148,-12.759292,6.116786
1993,-17.539698,5.728303,-11.596841,6.414081
1993,-18.405377,3.29916,-12.574783,5.222352
1993,-19.453507,3.219453,-13.577958,3.7318
1993,-18.157849,3.303891,-12.352013,2.417277
1993,-17.51954,5.183724,-11.484671,5.47892
1993,-18.2545,4.4815,-12.591266,4.415168
1993,-18.996459,5.038004,-14.08172,4.014599
1993,-18.401438,7.635087,-13.200576,6.607498
1993,-17.694843,9.353448,-12.483696,8.671158
1993,-18.272475,8.819934,-12.842148,8.487651
1993,-19.027016,7.900619,-13.57539,6.928379
1993,-18.501561,9.591268,-13.234324,8.232025
1993,-18.118871,9.803232,-12.569146,8.085871
1993,-18.972994,8.325398,-13.738295,7.807224
1993,-19.732912,8.41727,-14.431838,7.516492
1993,-19.210122,9.053184,-13.81187,7.056463
1993,-18.803591,8.672342,-13.162392,7.385788
1993,-19.796026,9.373904,-14.102798,8.565194
1993,-20.292342,9.260623,-14.911053,7.360225
1993,-19.719888,8.840014,-14.168615,7.79903
1993,-19.330844,10.721215,-13.579669,9.247645
1993,-20.019923,8.585611,-14.142793,8.982043
1993,-20.465048,5.463237,-14.208339,4.765436
1993,-20.130277,3.523941,-14.080926,4.415066
1993,-19.878602,5.639249,-13.955243,4.873968
1993,-20.033929,9.176918,-14.785285,8.021903
1993,-20.671236,7.091354,-14.669103,5.623856
1993,-20.063519,7.453994,-14.478187,4.342309
1993,-19.005398,10.071284,-13.646394,9.287197
1993,-19.431717,11.044437,-16.094957,10.721225
1993,-18.496084,0.736358,-13.576816,2.272685
1993,-19.679606,4.095783,-14.158426,5.866291
1993,-18.878168,7.865025,-13.207662,5.905495
1993,-19.825781,7.176087,-15.053954,6.258432
1993,-19.541939,7.444024,-14.50539,5.335575
1993,-19.091365,4.64328,-13.892365,4.452005
1993,-18.240212,4.18463,-13.269996,2.518532
1993,-19.411592,3.962335,-14.48771,1.9868
1993,-19.516942,1.805491,-14.103074,1.076058
1993,-18.678215,3.595614,-13.26098,2.966185
1993,-18.027225,3.246903,-12.533422,2.113613
1993,-18.860209,4.157161,-13.36585,2.384953
1993,-19.499788,3.413839,-14.083638,1.941934
1993,-18.51353,4.078224,-12.992822,3.669916
1993,-17.811477,3.934006,-12.284854,4.22726
1993,-18.443921,4.642422,-13.499173,5.612514
1993,-18.619197,4.986382,-13.163527,5.956723
1993,-17.905768,4.720731,-12.255106,5.198534
1993,-17.487635,2.278805,-11.914061,3.063509
1993,-18.278045,2.360341,-12.677424,3.453161
1993,-18.617629,0.747174,-12.784342,1.424318
1993,-17.709336,1.033497,-11.873369,0.432862
1993,-17.239176,2.007293,-11.572783,0.845311
1993,-17.55605,3.995786,-11.768938,2.200738
1993,-18.420561,4.673876,-12.583231,3.713657
1993,-17.748332,5.688642,-12.202245,4.728148
1993,-17.312624,5.09831,-11.726948,3.622092
1993,-17.944715,5.298712,-12.484499,4.281549
1993,-18.795544,4.16734,-13.453935,3.258359
1993,-17.795701,4.218048,-12.457226,3.247358
1993,-17.311007,6.139772,-11.927481,4.31756
1993,-17.993246,6.658805,-12.877271,4.588258
1993,-18.063146,5.843737,-13.083806,4.072414
1993,-17.35128,7.395217,-12.724487,6.34781
1993,-17.585103,5.684785,-12.300156,4.367563
1993,-18.044864,8.730572,-12.986523,8.368131
1993,-18.414298,7.955372,-13.489369,7.691044
1993,-18.20491,7.711655,-13.03121,6.05915
1993,-17.785807,4.862127,-12.27795,4.605188
1993,-18.814262,5.877517,-13.939112,5.072255
1993,-19.055834,4.685754,-13.827194,4.813762
1993,-19.132242,3.095059,-13.73669,3.961158
1993,-18.099466,1.010459,-12.584814,2.468398
1993,-18.759461,1.234024,-13.154636,2.022081
1993,-19.558092,1.884889,-13.773821,1.857502
1993,-18.734808,1.515554,-13.259786,2.539884
1993,-17.951394,3.227443,-12.267304,4.353237
1993,-18.356428,0.386883,-12.767976,2.184302
1993,-18.903815,3.521364,-13.303669,4.420626
1993,-17.590727,7.618437,-12.144876,7.417022
1993,-17.069735,9.661174,-11.454905,7.688757
1993,-17.342927,4.468609,-11.841441,3.474714
1993,-18.384919,4.547346,-13.305696,3.651394
1993,-18.012635,5.576265,-12.998726,4.122947
1993,-18.054492,6.666962,-12.599975,6.77411
1993,-16.794858,6.303462,-11.249534,4.530155
1993,-18.693772,2.281607,-13.914542,2.142814
1993,-18.965345,1.22896,-13.398869,3.115188
1993,-18.628024,1.832822,-13.177957,3.979477
1993,-18.67067,3.414162,-13.501956,4.207723
1993,-19.18053,4.599834,-14.637592,4.189174
1993,-18.755695,3.037939,-13.606621,3.950324
1993,-18.077843,3.786885,-12.922075,4.51837
1993,-18.701945,2.139311,-13.343702,4.282469
1993,-19.119002,3.692159,-13.457755,2.899208
1993,-18.429312,1.038499,-13.012944,0.613087
1993,-18.08231,1.747338,-12.749504,0.815415
1993,-18.834537,4.675416,-13.431898,4.747513
1993,-18.903296,5.0579,-13.766013,4.521814
1993,-18.546059,5.796821,-13.179588,5.776122
1993,-18.040718,3.280592,-12.59856,3.41987
1993,-18.553586,5.552816,-13.360316,5.238086
1993,-19.130869,5.833073,-13.793383,4.92072
1993,-18.747191,4.591536,-13.379518,4.706392
1993,-17.770642,2.612192,-12.405496,2.670853
1993,-18.284709,3.958473,-12.985793,3.193716
1993,-19.019515,3.645768,-13.39978,2.89089
1993,-18.314255,3.918633,-12.768943,2.406409
1993,-17.492563,3.654253,-12.133404,1.867296
1993,-18.209944,4.919158,-12.666533,3.167099
1993,-18.4607,4.15236,-13.238431,1.584814
1993,-17.400294,4.13333,-12.176797,3.332016
1993,-16.924624,5.345618,-11.348478,5.274206
1993,-17.685767,6.098631,-12.74512,5.021708
1993,-17.481728,4.998638,-12.546121,4.192823
1993,-16.930348,3.519059,-11.838533,3.057217
1993,-16.326266,4.231022,-10.937325,3.703254
1993,-17.544247,3.485454,-11.983998,0.834905
1993,-17.927291,1.714296,-12.933987,1.584391
1993,-17.14607,0.971418,-11.913495,1.757333
1993,-16.678045,3.08573,-11.334654,2.733026
1993,-17.421255,4.392346,-12.511381,3.335805
1993,-18.136699,0.938711,-12.778793,1.289688
1993,-16.983668,1.223214,-11.828137,2.559042
1993,-16.922467,2.636988,-11.614702,3.040195
1993,-17.299597,2.528771,-12.240644,3.286635
1993,-18.223618,3.164193,-12.879824,2.581928
1993,-16.800405,1.232741,-12.1263,3.436461
1993,-16.842463,2.754791,-11.395541,3.130935
1993,-17.524442,1.374012,-12.366067,1.683728
1993,-17.641365,1.325913,-12.646572,1.462246
1993,-17.589375,1.536213,-12.274612,1.679867
1993,-16.947951,1.181457,-11.66446,1.651359
1993,-17.631848,2.03851,-12.527382,2.246725
1993,-17.946794,2.801727,-12.714438,2.824059
1993,-17.799119,2.609489,-12.52943,2.349979
1993,-17.460732,1.991389,-11.495997,2.447687
1993,-17.533427,1.368626,-12.185754,1.162734
1993,-18.72855,1.355242,-13.085663,2.632491
1993,-18.366445,1.430258,-12.813233,1.744268
1993,-17.418476,0.820209,-11.834906,1.868324
1993,-17.750535,1.797688,-12.256119,2.9143
1993,-18.445647,0.69881,-12.93123,0.893717
1993,-17.777331,2.054975,-12.473277,1.380833
1993,-17.366121,1.098192,-11.983644,0.707121
1993,-17.919405,2.26293,-12.433189,2.632314
1993,-18.243529,3.312592,-12.868785,3.094611
1993,-17.526118,2.403383,-12.228005,1.964663
1993,-16.795717,2.237949,-11.368127,1.247821
1993,-17.06538,4.392917,-11.859962,2.054755
1993,-17.924141,3.562347,-12.653164,2.157656
1993,-17.555915,1.874093,-12.104144,0.586774
1993,-16.698809,3.491017,-11.467628,1.84421
1993,-16.870799,3.421339,-11.631074,2.97815
1993,-17.942588,0.908903,-12.467757,1.638811
1993,-16.96,2.220295,-11.59442,3.497625
1993,-16.291764,4.286715,-10.89443,4.270931
1993,-16.576635,4.132472,-11.14554,3.6853
1993,-17.451348,3.683586,-12.075359,3.155076
1993,-16.558148,2.589508,-11.222566,2.615069
1993,-16.507412,6.009933,-10.922648,6.012337
1993,-16.338464,4.469387,-11.115524,4.595212
1993,-16.795726,2.36141,-11.711377,2.084718
1993,-16.762402,2.802051,-11.454426,2.818922
1993,-16.310377,3.461451,-10.972997,3.869814
1993,-17.235707,1.588086,-12.030794,2.467794
1993,-17.670779,1.782536,-12.221285,1.95232
1993,-17.548018,3.182634,-12.178477,3.811137
1993,-16.701306,2.191545,-11.44011,3.019409
1993,-17.120734,1.784533,-11.908642,2.767804
1993,-17.77909,3.490414,-12.282153,4.261182
1993,-17.41831,3.305869,-12.392829,4.766771
1993,-17.467975,1.508716,-11.929462,2.644116
1993,-18.020218,1.564526,-12.517372,2.946629
1993,-18.709852,2.497382,-13.125286,2.654273
1993,-17.916743,4.129462,-12.501451,4.118314
1993,-17.628285,2.440752,-12.074226,3.625241
1993,-17.729558,2.583647,-12.142391,4.00982
1993,-18.242749,2.124891,-12.705702,2.609853
1993,-18.126196,2.750589,-12.533961,2.677751
1993,-17.516695,1.725765,-11.822611,1.990318
1993,-17.947944,0.631757,-12.288632,0.779928
1993,-18.498187,1.027525,-12.924501,0.809197
1993,-18.053285,1.427356,-12.719597,1.673045
1993,-17.862011,0.07956,-12.329287,1.091005
1993,-18.361942,1.416307,-12.775413,0.665672
1993,-18.755411,0.162927,-13.497392,0.603613
1993,-18.633498,1.754216,-13.20504,1.360212
1993,-18.039846,1.823403,-12.418712,2.005588
1993,-18.576506,2.969513,-12.930046,1.296103
1993,-19.299495,1.432034,-13.619122,0.270449
1993,-18.79945,3.161436,-13.301129,1.857687
1993,-17.74109,1.815448,-12.241913,1.038559
1993,-18.909285,1.990377,-13.320623,1.434223
1993,-19.255944,3.571561,-13.814881,1.817281
1993,-18.204759,3.764186,-12.825948,1.480041
1993,-17.398857,1.033354,-11.850616,0.796544
1993,-18.284076,1.870929,-12.683524,0.505627
1993,-18.584309,1.884911,-12.933296,0.248194
1993,-18.189249,0.92747,-12.42652,1.482064
1993,-17.539597,0.130233,-11.59863,2.154657
1993,-18.25233,2.667063,-12.357494,3.515468
1993,-18.517377,1.581959,-12.83062,1.134036
1993,-18.418761,2.218374,-12.818598,1.851534
1993,-17.816794,2.366619,-12.163775,3.317608
1993,-18.50932,1.358318,-12.638195,3.342525
1993,-18.894084,2.115016,-13.140034,2.096042
1993,-18.490307,4.122167,-12.99222,3.470606
1993,-18.31596,3.592168,-12.736297,3.315265
1993,-18.515045,3.941246,-12.963436,3.96122
1993,-18.904558,6.606464,-13.458922,6.1397
1993,-18.088747,7.074915,-12.592955,6.607626
1993,-17.734615,6.941407,-12.510175,6.838772
1993,-18.30639,6.015478,-12.956704,5.755217
1993,-18.922482,6.619154,-13.656999,5.523607
