,elev,lat,lon,yrst,yrstp
578,15.5,58.958,-2.9,1973.0,2019.0
579,11.3,53.582,-3.05,2005.0,2019.0
580,8.0,57.817,-8.56,1975.0,1990.0
581,5.8,57.481,-7.36,1973.0,2019.0
582,4.0,57.333,-7.36,1992.0,2019.0
583,10.0,56.967,-6.68,1986.0,2005.0
584,23.0,58.517,-6.26,1983.0,2005.0
585,7.9,58.216,-6.33,1929.0,2019.0
586,21.0,57.417,-6.78,1980.0,1990.0
587,264.0,57.717,-4.88,1992.0,2019.0
588,16.0,57.867,-5.81,1973.0,1978.0
589,10.0,57.867,-5.63,1986.0,2019.0
590,3.0,57.033,-7.45,1987.0,2007.0
591,20.0,56.833,-5.1,1973.0,2002.0
592,773.0,57.417,-5.68,1989.0,2019.0
593,1130.0,56.817,-4.96,1992.0,2019.0
594,80.0,58.283,-4.43,1993.0,2019.0
595,249.0,56.867,-4.7,1983.0,2019.0
596,112.0,58.633,-5.0,1973.0,2001.0
597,41.0,57.133,-4.71,1973.0,2005.0
598,32.0,58.6,-4.01,1978.0,2001.0
599,3.0,57.683,-4.16,1984.0,2002.0
600,9.4,57.543,-4.04,1973.0,2019.0
601,145.0,56.7,-4.01,1973.0,2002.0
602,18.0,57.867,-3.76,1973.0,2005.0
603,4.0,57.817,-3.96,1989.0,2019.0
604,341.0,57.167,-3.7,1973.0,1980.0
605,1245.0,57.117,-3.63,1985.0,2019.0
606,6.7,57.649,-3.56,1973.0,2019.0
607,560.0,56.9,-3.63,1986.0,2005.0
608,12.8,57.705,-3.33,1973.0,2019.0
609,10.0,58.617,-3.55,1995.0,2004.0
610,38.4,58.459,-3.09,1929.0,2019.0
611,43.9,50.963,-2.93,2018.0,2019.0
612,39.0,58.45,-3.1,1993.0,1999.0
613,140.0,57.083,-2.83,1989.0,2019.0
614,308.0,56.767,-3.38,2004.0,2006.0
615,134.0,56.85,-2.26,1987.0,2019.0
616,231.0,57.633,-2.23,1973.0,1989.0
617,65.5,57.202,-2.19,1926.0,2019.0
618,15.0,57.5,-1.76,1978.0,2016.0
619,19.0,57.683,-2.0,1973.0,1990.0
620,175.0,56.65,-3.38,2001.0,2004.0
621,11.6,56.499,-6.86,1929.0,2019.0
622,23.0,55.667,-6.5,1984.0,2005.0
623,17.0,55.683,-6.25,2001.0,2019.0
624,18.0,55.683,-6.25,1973.0,1988.0
625,18.0,55.683,-6.25,1988.0,1988.0
626,83.0,55.817,-5.1,1973.0,1985.0
627,10.0,55.433,-5.7,1973.0,2019.0
628,4.0,56.417,-5.46,1978.0,2019.0
629,40.0,56.4,-5.0,2001.0,2009.0
630,15.0,55.0,-5.15,1973.0,2005.0
631,46.0,55.7,-5.3,1988.0,2008.0
632,12.0,55.417,-5.11,1986.0,2004.0
633,17.0,54.85,-4.95,1973.0,2007.0
634,78.0,54.633,-4.85,1973.0,2005.0
635,12.0,54.85,-4.95,1983.0,2019.0
636,59.0,55.9,-4.53,2003.0,2019.0
637,19.8,55.509,-4.58,1944.0,2019.0
638,27.0,55.517,-4.58,1993.0,2019.0
639,5.0,55.967,-4.8,1987.0,2007.0
640,12.8,55.437,-5.68,1999.0,2019.0
641,7.9,55.872,-4.43,1929.0,2019.0
642,470.0,61.617,1.3,2012.0,2019.0
643,470.0,59.733,1.66,2012.0,2019.0
644,470.0,59.267,1.5,2012.0,2019.0
645,470.0,58.717,1.4,2012.0,2017.0
646,470.0,58.033,1.4,2012.0,2019.0
647,470.0,57.367,1.98,2012.0,2019.0
648,470.0,57.283,1.65,2012.0,2019.0
649,470.0,54.017,1.1,2012.0,2019.0
650,470.0,53.7,1.13,2012.0,2019.0
651,470.0,60.35,-4.05,2013.0,2013.0
652,470.0,60.683,-2.53,2013.0,2019.0
653,470.0,54.033,0.71,2013.0,2019.0
654,35.0,56.317,-3.73,1989.0,2019.0
655,17.0,55.867,-4.26,1973.0,1985.0
656,564.0,56.417,-4.31,1996.0,2019.0
657,335.0,56.067,-4.05,1973.0,1981.0
658,40.0,56.05,-3.41,1982.0,1985.0
659,121.0,56.45,-3.36,1990.0,1993.0
660,41.1,55.95,-3.37,1973.0,2019.0
661,5.2,56.452,-3.02,1983.0,2019.0
662,325.0,55.05,-2.55,1992.0,2019.0
663,57.0,55.933,-3.35,2003.0,2019.0
664,38.0,56.083,-2.63,1976.0,2001.0
665,11.6,56.373,-2.86,1929.0,2019.0
666,12.0,56.3,-2.58,1978.0,2007.0
667,21.0,56.433,-2.4,1973.0,1990.0
668,75.0,55.917,-2.13,1937.0,1992.0
669,16.8,54.083,-4.62,1973.0,2019.0
670,93.0,54.05,-4.83,1988.0,2004.0
671,9.0,54.417,-4.36,1935.0,2003.0
672,123.0,54.517,-3.6,1984.0,2019.0
673,94.0,54.517,-3.63,1973.0,1987.0
674,14.3,54.131,-3.26,1983.0,2019.0
675,16.8,53.745,-2.88,2011.0,2019.0
676,160.0,54.583,-3.08,1973.0,1977.0
677,57.9,54.938,-2.8,1973.0,2019.0
678,286.0,55.05,-2.55,1992.0,2019.0
679,227.0,54.567,-2.41,1983.0,2019.0
680,847.0,54.683,-2.45,1994.0,2019.0
681,125.0,54.667,-2.7,1984.0,2004.0
682,847.0,54.7,-2.45,1973.0,2003.0
683,212.0,55.283,-2.28,1983.0,2019.0
684,434.0,54.817,-2.08,1994.0,2007.0
685,21.3,55.424,-1.6,1975.0,2019.0
686,158.0,55.3,-1.8,1989.0,2005.0
687,81.1,55.038,-1.69,1988.0,2019.0
688,50.0,54.967,-1.61,1973.0,1990.0
689,52.0,54.983,-1.6,1990.0,2005.0
690,70.0,54.983,-1.63,1989.0,2001.0
691,40.2,54.292,-1.53,1973.0,2019.0
692,35.7,54.137,-1.42,1992.0,2016.0
693,36.6,54.509,-1.42,1973.0,2019.0
694,28.0,54.206,-1.38,1994.0,2019.0
695,16.2,54.049,-1.25,1973.0,2019.0
696,12.0,54.62,-1.13,1992.0,2006.0
697,46.0,54.117,-0.08,1973.0,1987.0
698,19.0,54.1,-0.16,1987.0,2019.0
699,11.3,53.248,-4.53,1926.0,2019.0
700,215.0,53.1,-3.93,1994.0,2019.0
701,1065.0,53.067,-4.08,1988.0,2005.0
702,262.0,53.033,-3.7,1973.0,1985.0
703,76.0,53.25,-3.5,1986.0,2019.0
704,9.0,53.55,-3.1,1973.0,1982.0
705,10.4,53.772,-3.02,1973.0,2019.0
706,13.7,53.178,-2.97,1985.0,2019.0
707,26.0,53.333,-2.85,1929.0,1990.0
708,24.4,53.334,-2.85,1990.0,2019.0
709,440.0,53.617,-2.51,1973.0,2000.0
710,299.0,53.133,-1.98,2004.0,2019.0
711,78.3,53.354,-2.27,1933.0,2019.0
712,37.0,53.483,-2.25,1973.0,1986.0
713,153.0,53.967,-2.03,1973.0,2008.0
714,522.0,53.533,-1.88,1978.0,2002.0
715,524.0,53.533,-1.86,1973.0,1996.0
716,267.0,53.817,-1.86,1973.0,2019.0
717,259.0,53.617,-1.66,1973.0,2008.0
718,267.0,53.6,-1.66,1976.0,2019.0
719,207.6,53.866,-1.66,1988.0,2019.0
720,4.0,50.12,-5.52,2005.0,2012.0
721,119.0,50.433,-4.98,2009.0,2019.0
722,47.0,53.8,-1.55,1986.0,2003.0
723,70.4,53.394,-1.38,1998.0,2002.0
724,35.0,53.367,-2.38,2012.0,2019.0
725,8.8,53.834,-1.19,1973.0,2013.0
726,111.9,52.962,-0.56,1995.0,2019.0
727,61.6,53.308,-0.55,1973.0,2019.0
728,36.9,53.574,-0.35,1975.0,2019.0
729,70.4,53.166,-0.52,1950.0,2019.0
730,66.4,53.03,-0.48,1929.0,2019.0
731,9.0,53.883,-0.43,1973.0,1978.0
732,6.0,53.867,-0.43,1981.0,2019.0
733,8.0,53.467,0.06,1992.0,2019.0
734,3.0,53.475,0.15,2011.0,2019.0
735,3.0,53.5,0.06,1989.0,1994.0
736,37.0,53.333,0.56,1980.0,1987.0
737,7.6,53.093,-0.16,1943.0,2019.0
738,5.0,53.083,0.26,1984.0,2019.0
739,4.0,53.383,0.21,1984.0,1986.0
740,4.0,53.1,0.31,1976.0,2002.0
741,12.0,53.617,0.15,1929.0,1987.0
742,7.0,53.567,0.11,2017.0,2019.0
743,5.0,53.617,0.36,1973.0,1982.0
744,5.0,53.567,0.83,1973.0,1983.0
745,16.0,52.75,-4.8,1973.0,1987.0
746,253.0,52.817,-4.63,1973.0,2004.0
747,9.1,52.812,-4.12,1994.0,2007.0
748,16.8,53.475,-1.0,2005.0,2019.0
749,2.0,52.65,-1.78,2010.0,2015.0
750,359.0,52.75,-3.46,1994.0,2019.0
751,75.9,52.798,-2.66,1973.0,2019.0
752,82.9,52.64,-2.3,1994.0,2019.0
753,74.0,52.8,-2.68,1988.0,1995.0
754,93.3,52.831,-1.32,1973.0,2019.0
755,140.5,52.736,-0.64,1973.0,2011.0
756,138.0,52.733,-0.66,1993.0,2003.0
757,75.0,52.617,-0.48,1984.0,2006.0
758,83.2,52.613,-0.47,1973.0,2019.0
759,3.0,52.867,0.15,1985.0,2019.0
760,12.0,52.883,0.18,1964.0,1981.0
761,12.0,52.85,0.16,1978.0,1981.0
762,22.9,52.648,0.55,1949.0,2019.0
763,76.0,52.783,0.73,1973.0,1976.0
764,65.0,52.85,0.76,1978.0,2001.0
765,65.0,52.85,0.76,1949.0,1990.0
766,75.0,51.62,-0.77,2004.0,2004.0
767,35.7,52.676,1.28,1987.0,2019.0
768,37.0,52.683,1.28,1984.0,1988.0
769,62.0,52.917,1.31,1985.0,1990.0
770,20.1,52.755,1.35,1973.0,2006.0
771,5.0,52.8,1.83,1973.0,1982.0
772,5.0,52.717,2.3,1973.0,1982.0
773,92.0,52.417,-4.0,1999.0,2004.0
774,134.0,52.133,-4.56,1973.0,2019.0
775,279.0,52.333,-3.48,1975.0,2005.0
776,282.0,52.383,-3.5,1973.0,1975.0
777,307.0,52.067,-3.61,1984.0,2019.0
778,215.0,52.433,-3.11,1986.0,2006.0
779,99.0,52.25,-2.88,1992.0,2019.0
780,44.0,52.117,-2.3,1984.0,2008.0
781,99.7,52.454,-1.74,1973.0,2019.0
782,30.0,52.633,-0.56,1978.0,1982.0
783,85.0,52.367,-1.48,1976.0,1988.0
784,81.4,52.37,-1.48,1988.0,2017.0
785,49.0,52.567,1.16,1943.0,1945.0
786,79.0,52.05,0.55,1943.0,1945.0
787,106.0,52.367,-1.33,1983.0,2019.0
788,61.0,52.25,0.95,1943.0,1944.0
789,54.0,52.45,1.15,1943.0,1945.0
790,134.0,52.45,-1.25,1973.0,1979.0
791,45.0,52.467,0.95,1943.0,1944.0
792,59.0,52.5,1.06,1944.0,1945.0
793,40.0,52.567,0.71,1943.0,2007.0
794,55.0,52.317,1.23,1943.0,1944.0
795,30.0,52.1,0.13,1943.0,1944.0
796,101.0,52.5,-0.58,1943.0,1945.0
797,77.0,52.567,-0.48,1943.0,1945.0
798,109.1,52.072,-0.61,1990.0,2019.0
799,89.0,52.217,-0.48,1973.0,2005.0
800,63.0,52.25,0.76,1942.0,1944.0
801,47.9,52.367,-0.21,1999.0,2005.0
802,49.0,52.367,-0.21,1973.0,1988.0
803,49.0,52.367,-0.21,1943.0,1995.0
804,50.0,52.383,1.21,1943.0,1944.0
805,41.1,52.357,-0.1,1950.0,2015.0
806,17.1,55.682,-6.25,2004.0,2019.0
807,14.3,52.205,0.17,1977.0,2019.0
808,10.0,52.367,0.48,1999.0,2019.0
809,10.1,52.362,0.48,1993.0,2004.0
810,10.0,52.367,0.48,1973.0,1988.0
811,10.0,52.367,0.48,1950.0,1995.0
812,10.0,52.417,0.56,1999.0,2019.0
813,9.8,52.409,0.56,1993.0,2004.0
814,10.0,52.4,0.56,1973.0,1988.0
815,10.0,52.4,0.56,1949.0,1995.0
816,60.0,52.317,0.91,1951.0,1959.0
817,86.6,52.127,0.95,1973.0,2019.0
818,55.0,52.967,-0.98,1995.0,2001.0
819,22.0,52.433,1.61,1990.0,2003.0
820,29.0,52.083,1.4,1973.0,1988.0
821,29.0,52.083,1.4,1954.0,2007.0
822,26.0,52.133,1.43,1973.0,1988.0
823,26.0,52.133,1.43,1993.0,1993.0
824,25.9,52.133,1.43,1945.0,1992.0
825,43.0,51.683,-5.16,1929.0,2016.0
826,32.0,51.7,-5.05,1973.0,2019.0
827,3.0,51.717,-4.36,1993.0,2019.0
828,84.0,51.7,-4.66,1973.0,1983.0
829,5.0,51.75,-4.51,1973.0,1996.0
830,5.0,51.75,-4.51,1988.0,2001.0
831,32.0,51.567,-3.98,1973.0,2019.0
832,91.1,51.605,-4.06,1977.0,1999.0
833,160.0,51.917,-3.31,1990.0,2005.0
834,457.0,51.867,-3.48,1987.0,2003.0
835,25.0,51.8,-2.61,1980.0,1983.0
836,68.9,51.519,-2.59,1994.0,2012.0
837,30.8,51.894,-2.16,1977.0,2019.0
838,133.0,51.667,-2.05,1973.0,1988.0
839,132.0,51.668,-2.05,1988.0,1992.0
840,87.2,51.682,-1.79,1952.0,2019.0
841,210.0,51.867,-1.68,1984.0,2019.0
842,87.8,51.75,-1.58,1951.0,2019.0
843,134.0,51.933,-1.25,1930.0,1939.0
844,133.0,51.933,-1.25,1973.0,1988.0
845,133.0,51.933,1.25,1951.0,1993.0
846,57.0,51.617,-1.1,1984.0,1993.0
847,68.9,51.616,-1.09,1973.0,2019.0
848,180.7,51.439,-2.28,1942.0,2019.0
849,205.0,51.683,-0.8,1997.0,2019.0
850,37.8,51.553,-0.41,1973.0,2019.0
851,160.0,51.883,-0.36,1973.0,1988.0
852,160.3,51.875,-0.36,1988.0,2019.0
853,106.1,51.885,0.23,1973.0,2019.0
854,101.0,51.967,0.5,1974.0,1977.0
855,101.0,51.967,0.5,1989.0,1990.0
856,15.0,51.567,0.7,1973.0,1988.0
857,14.9,51.571,0.69,1988.0,2019.0
858,3.0,51.55,0.83,1929.0,2019.0
859,2.0,51.55,0.83,1985.0,1994.0
860,8.0,51.667,1.1,1981.0,2004.0
861,15.0,51.517,1.38,1929.0,1982.0
862,5.0,51.733,1.96,1973.0,1977.0
863,5.0,51.5,-5.0,1973.0,2006.0
864,43.0,51.167,-4.65,1973.0,2003.0
865,91.0,51.017,-4.53,1938.0,1983.0
866,91.0,51.033,-4.53,2007.0,2007.0
867,61.0,51.217,-4.08,1973.0,1980.0
868,61.0,51.217,-4.08,2007.0,2007.0
869,8.2,51.087,-4.15,1973.0,2019.0
870,67.1,51.397,-3.34,1973.0,2019.0
871,51.0,51.4,-3.43,1994.0,2004.0
872,49.7,51.405,-3.43,1996.0,2019.0
873,52.0,51.483,-3.18,1984.0,2006.0
874,189.6,51.383,-2.71,1988.0,2019.0
875,11.0,51.467,-2.6,1981.0,2004.0
876,156.4,51.505,-1.99,1973.0,2019.0
877,122.0,51.383,-1.28,1976.0,1992.0
878,175.0,51.3,-1.76,1973.0,2004.0
879,124.1,51.152,-1.74,1931.0,2019.0
880,91.0,51.15,-1.56,1973.0,2019.0
881,123.0,51.25,-0.95,1993.0,2000.0
882,123.4,51.234,-0.94,1973.0,2019.0
883,74.0,51.383,-0.78,1973.0,2019.0
884,75.0,51.383,-0.8,1987.0,2004.0
885,72.0,51.283,-0.76,1929.0,2005.0
886,0.0,51.283,0.03,1984.0,1988.0
887,182.3,51.331,0.03,1988.0,2019.0
888,72.5,51.276,-0.77,1988.0,2019.0
889,5.8,51.505,0.05,1988.0,2019.0
890,5.0,51.5,-0.11,2009.0,2019.0
891,25.3,51.478,-0.46,1948.0,2019.0
892,61.6,51.148,-0.19,1973.0,2019.0
893,66.0,51.35,-0.11,1929.0,1939.0
894,23.0,51.517,-0.11,1973.0,2003.0
895,39.0,51.5,-0.11,1992.0,2010.0
896,170.0,51.3,-0.08,1988.0,2019.0
897,102.0,51.683,-0.41,1973.0,1995.0
898,12.0,51.5,-0.06,1973.0,1979.0
899,104.0,51.283,0.41,1960.0,1964.0
900,47.0,51.183,0.63,1973.0,1996.0
901,32.0,51.283,0.45,1985.0,2001.0
902,139.0,51.2,1.01,1973.0,2005.0
903,91.0,51.15,1.38,1973.0,1979.0
904,107.0,51.15,0.88,1973.0,1974.0
905,117.0,51.133,1.35,1973.0,2019.0
906,50.0,51.35,1.33,1930.0,2019.0
907,54.3,51.342,1.34,2000.0,2004.0
908,5.0,51.3,1.81,1973.0,1982.0
909,5.0,51.217,1.6,1973.0,1982.0
910,45.0,49.917,-6.28,1989.0,2003.0
911,38.0,49.983,-6.31,1982.0,2005.0
912,31.0,49.917,-6.3,1986.0,2019.0
913,51.0,49.933,-6.3,1926.0,2002.0
914,5.0,50.05,-6.06,1973.0,1982.0
915,63.0,50.064,-5.7,1973.0,2019.0
916,81.4,50.086,-5.25,1973.0,2019.0
917,42.0,50.15,-5.06,1984.0,2007.0
918,61.0,50.133,-5.03,1929.0,1934.0
919,60.0,49.967,-5.2,1988.0,2003.0
920,118.9,50.433,-5.0,1973.0,2008.0
921,291.0,50.633,-4.6,1992.0,2004.0
922,199.0,50.5,-4.66,1987.0,2019.0
923,27.0,50.35,-4.11,1973.0,2019.0
924,145.1,50.423,-4.1,1988.0,2011.0
925,198.0,50.483,-4.1,1929.0,1939.0
926,510.0,50.55,-4.0,1973.0,2005.0
927,59.0,50.2,-3.71,1973.0,1983.0
928,59.0,50.2,-3.71,2007.0,2007.0
929,31.1,50.734,-3.41,1973.0,2019.0
930,253.0,50.867,-3.23,1991.0,2019.0
931,255.0,50.867,-3.25,1983.0,2002.0
932,22.9,51.009,-2.63,1973.0,2019.0
933,53.0,50.517,-2.43,1973.0,2002.0
934,11.0,50.517,-2.45,1929.0,2004.0
935,52.0,50.517,-2.45,1973.0,2019.0
936,3.0,50.567,-2.45,1973.0,2002.0
937,5.0,50.7,-1.98,2004.0,2004.0
938,34.0,50.583,-1.96,1978.0,1981.0
939,7.0,50.7,-1.66,1981.0,2002.0
940,11.6,50.78,-1.84,1973.0,2019.0
941,86.0,50.667,-1.58,1973.0,1986.0
942,13.4,50.95,-1.35,1973.0,2019.0
943,24.0,50.583,-1.3,1973.0,2019.0
944,24.0,50.667,-0.95,1981.0,1983.0
945,3.0,50.817,-0.91,1984.0,2019.0
946,2.1,50.836,-0.29,1986.0,2019.0
947,38.0,50.917,0.15,1973.0,2005.0
948,5.0,50.783,0.05,1973.0,2002.0
949,52.0,50.9,0.31,1992.0,2019.0
950,23.0,50.717,0.45,1973.0,1982.0
951,3.0,50.95,0.93,1975.0,1988.0
952,4.0,50.956,0.93,1988.0,2019.0
953,89.0,49.9,-2.91,1979.0,1982.0
954,88.4,49.706,-2.21,1987.0,2019.0
955,102.4,49.435,-2.6,1929.0,2019.0
956,84.4,49.208,-2.19,1973.0,2019.0
957,54.0,49.2,-2.1,1984.0,2019.0
958,5.0,51.017,1.4,1973.0,1982.0
959,47.0,54.4,-7.65,1985.0,2013.0
960,6.0,55.15,-6.93,2011.0,2019.0
961,6.7,55.043,-7.16,1990.0,2019.0
962,227.0,54.717,-6.81,1994.0,2019.0
963,15.0,53.85,-6.1,1995.0,1998.0
964,156.0,55.183,-6.16,1987.0,2019.0
965,81.7,54.658,-6.21,1930.0,2019.0
966,18.0,54.5,-6.33,1943.0,2016.0
967,160.0,54.233,-6.5,1985.0,2019.0
968,4.6,54.618,-5.87,1973.0,2019.0
969,34.0,54.667,-5.58,1973.0,2002.0
970,11.0,54.667,-5.66,1992.0,2007.0
971,21.0,51.467,-9.41,2009.0,2019.0
972,41.0,51.8,-8.25,1929.0,2019.0
973,30.0,51.933,-10.25,1926.0,2019.0
974,153.0,51.841,-8.49,1973.0,2019.0
975,53.0,52.283,-6.48,2007.0,2019.0
976,63.0,52.85,-6.9,2008.0,2019.0
977,14.0,52.702,-8.92,1973.0,2019.0
978,23.0,53.317,-9.9,2009.0,2019.0
979,97.2,53.302,-6.45,1987.0,2019.0
980,68.0,53.433,-6.25,2016.0,2019.0
981,73.8,53.421,-6.27,1973.0,2019.0
982,202.7,53.91,-8.81,1929.0,2019.0
983,25.0,55.367,-7.33,1926.0,2019.0
984,30.0,65.867,-23.6,2005.0,2010.0
985,8.0,65.083,-22.73,1973.0,2019.0
986,2.4,66.058,-23.13,2009.0,2019.0
987,52.1,63.967,-22.6,1942.0,2019.0
988,27.0,66.417,-22.38,1949.0,2004.0
989,14.6,64.13,-21.94,1931.0,2019.0
990,99.4,63.424,-20.27,1931.0,2019.0
991,1.8,65.66,-18.07,1931.0,2019.0
992,16.0,66.533,-18.01,1913.0,2019.0
993,5.5,65.641,-23.54,2013.0,2019.0
994,10.0,66.45,-15.95,1949.0,2019.0
995,7.3,64.296,-15.22,1973.0,2019.0
996,48.0,65.75,-14.83,1975.0,2019.0
997,5.0,64.267,-14.98,1949.0,1956.0
998,23.2,65.283,-14.4,1949.0,2019.0
999,3195.0,72.283,-38.8,1987.0,2007.0
1000,31.0,65.683,-18.11,2008.0,2019.0
1001,59.3,66.51,-16.54,1963.0,2019.0
1002,92.4,65.28,-14.0,1980.0,2019.0
1003,76.5,76.531,-68.7,1951.0,2019.0
1004,27.0,68.717,-52.8,2004.0,2019.0
1005,31.0,69.233,-51.06,1996.0,2019.0
1006,89.0,70.733,-52.7,2004.0,2019.0
1007,50.0,66.95,-53.73,2004.0,2016.0
1008,11.0,76.633,-73.0,1973.0,2019.0
1009,16.0,77.483,-69.38,1973.0,2019.0
1010,105.0,81.683,-59.93,1982.0,2007.0
1011,40.0,74.033,-57.81,1982.0,2019.0
1012,63.0,72.77,-56.17,1984.0,2006.0
1013,129.0,72.783,-56.13,2004.0,2019.0
1014,2.0,70.683,-52.11,1950.0,2006.0
1015,89.0,70.733,-52.7,2004.0,2008.0
1016,27.0,70.683,-54.61,1982.0,2019.0
1017,24.0,68.817,-51.18,1973.0,2006.0
1018,24.0,69.333,-53.58,1973.0,2019.0
1019,41.0,68.7,-52.85,1943.0,2019.0
1020,31.0,69.233,-51.06,1988.0,2008.0
1021,27.0,68.717,-52.8,2004.0,2008.0
1022,12.0,67.783,-53.96,1983.0,2019.0
1023,9.0,66.917,-53.66,1949.0,2005.0
1024,50.3,67.017,-50.68,1941.0,2019.0
1025,8.0,66.95,-53.71,2004.0,2019.0
1026,1453.0,66.633,-52.86,1962.0,2005.0
1027,32.0,65.417,-52.93,2004.0,2008.0
1028,84.0,64.167,-51.75,1949.0,2019.0
1029,22.0,62.567,-50.41,1982.0,2019.0
1030,87.0,64.2,-51.68,2001.0,2008.0
1031,15.0,62.017,-49.66,1949.0,2008.0
1032,13.0,61.983,-49.7,1996.0,2019.0
1033,32.0,61.233,-48.1,1943.0,2005.0
1034,34.1,61.161,-45.42,1941.0,2019.0
1035,34.0,60.717,-46.05,1936.0,2019.0
1036,18.0,60.717,-46.03,2005.0,2005.0
1037,25.0,60.917,-46.05,1949.0,2006.0
1038,30.0,60.9,-45.96,1944.0,1949.0
1039,5.0,60.133,-45.23,1973.0,2006.0
1040,16.0,59.983,-45.2,1981.0,2019.0
1041,4.0,83.65,-33.36,1981.0,2019.0
1042,4.0,82.15,-29.91,1983.0,2005.0
1043,43.0,81.6,-16.65,1952.0,2014.0
1044,36.0,81.6,-16.65,1985.0,2019.0
1045,10.0,80.65,-13.71,1984.0,2019.0
1046,12.0,76.767,-18.66,1949.0,2019.0
1047,44.0,74.3,-20.21,1945.0,2019.0
1048,43.0,74.3,-20.21,2007.0,2007.0
1049,10.0,72.25,-24.33,1973.0,2006.0
1050,69.0,70.483,-21.95,1936.0,2019.0
1051,41.0,70.417,-21.96,1951.0,2004.0
1052,10.0,70.75,-22.65,1986.0,2019.0
1053,18.0,67.783,-32.3,1950.0,1987.0
1054,23.0,67.783,-32.28,1987.0,2019.0
1055,52.0,65.6,-37.63,1936.0,2019.0
1056,37.0,65.583,-37.15,1943.0,2019.0
1057,327.0,65.567,-37.11,1973.0,1990.0
1058,33.0,61.8,-42.0,1980.0,1989.0
1059,19.0,60.033,-43.11,1943.0,2019.0
1060,905.0,69.496,-49.69,2015.0,2016.0
1061,1093.0,69.565,-49.33,2015.0,2016.0
1062,2098.0,66.481,-46.28,2011.0,2013.0
1063,3210.0,72.3,-38.0,1987.0,1989.0
1064,3185.0,72.28,-38.82,1989.0,1998.0
1065,23.0,61.533,-6.76,2016.0,2019.0
1066,85.3,62.064,-7.27,1974.0,2019.0
1067,958.0,-17.634,24.17,2016.0,2019.0
1068,21.0,55.5,7.86,2009.0,2019.0
1069,10.0,55.6,7.62,2009.0,2019.0
1070,43.0,55.72,4.8,2005.0,2019.0
1071,96.0,55.58,4.75,2012.0,2019.0
1072,94.5,55.531,5.0,2012.0,2019.0
1073,95.1,55.722,4.8,2012.0,2019.0
1074,95.0,56.344,4.27,2012.0,2019.0
1075,10.0,55.583,4.76,1982.0,1986.0
1076,7.0,57.069,8.7,1973.0,2007.0
1077,3.0,57.093,9.84,1940.0,2019.0
1078,28.0,57.504,10.22,1982.0,2019.0
1079,1.0,57.467,11.41,1973.0,2005.0
1080,2.0,56.717,10.11,1983.0,2002.0
1081,89.0,56.567,10.1,2001.0,2019.0
1082,15.0,56.383,8.43,1977.0,2007.0
1083,5.0,56.0,8.15,1989.0,2019.0
1084,51.8,56.297,9.12,1973.0,2019.0
1085,22.6,56.55,9.17,1976.0,2007.0
1086,2.0,56.9,9.16,1940.0,1941.0
1087,33.0,56.75,9.5,1978.0,2019.0
1088,5.2,55.99,8.35,1973.0,2019.0
1089,25.0,56.3,10.61,1973.0,2019.0
1090,8.0,56.45,10.96,1973.0,2007.0
1091,6.0,56.1,10.51,1977.0,2019.0
1092,55.0,56.083,10.13,1977.0,2019.0
1093,19.0,56.333,10.05,1979.0,1983.0
1094,8.0,56.7,11.55,1984.0,2007.0
1095,29.6,55.526,8.55,1973.0,2019.0
1096,51.0,56.183,9.03,1977.0,2002.0
1097,1.0,56.75,11.9,1973.0,1986.0
1098,4.0,55.3,8.66,2012.0,2019.0
1099,17.0,55.583,8.25,2005.0,2018.0
1100,73.0,55.7,9.2,1973.0,2005.0
1101,75.3,55.74,9.15,1973.0,2019.0
1102,1.0,55.567,7.33,1973.0,1980.0
1103,43.6,55.436,9.33,1990.0,2019.0
1104,43.0,55.226,9.26,1973.0,2019.0
1105,0.0,54.9,9.16,1984.0,1988.0
1106,7.3,54.964,9.79,1973.0,2019.0
1107,17.1,55.477,10.33,1973.0,2019.0
1108,6.0,55.017,10.56,1983.0,2019.0
1109,4.0,55.083,11.78,2012.0,2019.0
1110,0.0,55.867,10.93,1985.0,1985.0
1111,-1.0,54.817,11.13,1988.0,1989.0
1112,4.9,54.699,11.44,1986.0,2018.0
1113,5.0,54.7,11.45,1985.0,1988.0
1114,5.0,54.7,11.43,1988.0,1990.0
1115,3.0,54.883,12.18,1973.0,2019.0
1116,35.1,55.426,11.8,2019.0,2019.0
1117,18.0,55.767,12.34,1939.0,2007.0
1118,8.0,56.2,11.71,1985.0,2004.0
1119,44.5,55.586,12.13,1977.0,2019.0
1120,5.2,55.618,12.65,1929.0,2019.0
1121,15.8,55.063,14.76,1974.0,2019.0
1122,15.0,55.317,15.18,1973.0,2003.0
1123,9.0,55.3,14.76,1931.0,2019.0
1124,25.0,55.05,15.1,2007.0,2019.0
1125,6.0,55.0,15.08,1953.0,1977.0
1126,36.0,54.317,2.93,2008.0,2019.0
1127,24.0,52.367,3.35,2009.0,2019.0
1128,27.0,53.267,3.63,2007.0,2019.0
1129,33.0,55.417,3.81,2009.0,2019.0
1130,28.0,54.117,4.01,2007.0,2019.0
1131,30.0,53.617,4.96,2007.0,2019.0
1132,27.0,53.5,5.95,2007.0,2019.0
1133,1.0,52.167,4.43,1949.0,2016.0
1134,34.0,53.817,2.95,2009.0,2019.0
1135,41.0,52.917,4.15,2008.0,2019.0
1136,3.0,53.083,4.75,1949.0,2006.0
