,record#,T_HMP,PRT,RH,SURF_TEMP,SUB_TEMP,PRECIP_CODE,PRECIP,PRECIP_24,WS_AVG,WDIR,WS_MAX,SW_IN_SAMP,SW_IN_MAX,SW_IN_AVG,SW_OUT_SAMP,SW_OUT_MAX,SW_OUT_AVG,LW_IN_SAMP,LW_IN_MAX,LW_IN_AVG,LW_OUT_SAMP,LW_OUT_MAX,LW_OUT_AVG,NET,SR50,PRESS
2019-08-04 11:00:00,2696,10.990,-211.300,99.600,17.030,15.730,0,0.320,2.840,1.358,125.200,2.610,118,225,127.950,15,30,17.200,363.087,370.072,367.543,386.996,394.097,388.675,0,1.657,643.886
2019-08-04 12:00:00,2697,10.770,-223.300,99.600,16.420,15.760,0,0.000,0.000,1.268,113.900,2.888,51,127,88.017,7,17,11.717,361.486,367.462,363.188,381.917,387.329,384.681,0,1.642,643.817
2019-08-04 13:00:00,2698,10.530,-213.600,99.900,15.550,15.700,0,0.000,0.000,0.638,102.600,2.110,0,46,15.567,0,6,1.867,366.618,367.405,366.324,377.122,382.182,379.488,0,1.552,644.449
2019-08-04 14:00:00,2699,10.400,-211.900,100.000,14.940,15.630,0,0.100,0.100,0.343,126.000,1.666,0,0,0.000,0,0,0.000,366.119,367.114,366.410,375.991,377.497,376.521,0,1.599,644.688
2019-08-04 15:00:00,2700,10.300,-210.500,100.000,14.410,15.510,61,0.360,0.460,0.700,125.500,2.388,0,0,0.000,0,0,0.000,364.861,366.232,365.333,373.454,376.011,374.684,0,1.642,645.091
2019-08-04 16:00:00,2701,10.300,-209.100,100.000,14.030,15.370,51,0.630,1.090,0.659,108.200,1.833,0,0,0.000,0,0,0.000,364.402,365.269,364.592,373.383,374.132,373.610,0,1.563,645.148
2019-08-04 17:00:00,2702,10.260,-212.000,100.000,13.620,15.210,57,1.420,2.510,1.038,116.300,3.221,0,0,0.000,0,0,0.000,363.474,365.577,364.267,370.843,373.572,372.430,0,1.965,645.020
2019-08-04 18:00:00,2703,10.120,-214.900,100.000,13.280,15.030,52,0.630,3.140,1.439,116.800,2.777,0,0,0.000,0,0,0.000,364.723,364.895,364.043,370.161,371.382,370.780,0,1.991,644.831
2019-08-04 19:00:00,2704,9.920,-201.900,99.800,12.670,14.860,61,2.540,5.680,2.680,125.500,5.720,0,0,0.000,0,0,0.000,360.538,364.975,362.165,366.527,370.643,368.428,0,1.576,644.635
2019-08-04 20:00:00,2705,9.320,-215.800,99.900,12.130,14.690,62,2.650,8.330,2.866,139.600,5.276,0,0,0.000,0,0,0.000,356.924,360.796,359.023,364.195,366.539,365.180,0,1.582,644.631
2019-08-04 21:00:00,2706,9.190,-202.300,100.000,11.940,14.450,61,2.200,10.530,1.722,131.300,3.165,0,0,0.000,0,0,0.000,358.047,359.733,358.812,364.079,364.940,364.528,0,1.646,644.411
2019-08-04 22:00:00,2707,8.810,-203.600,100.000,11.670,14.260,57,1.990,12.520,1.807,134.100,3.943,0,0,0.000,0,0,0.000,355.712,358.761,356.834,362.083,363.968,362.807,0,1.594,644.408
2019-08-04 23:00:00,2708,8.510,-206.100,99.800,11.360,14.110,61,1.710,14.230,1.630,132.000,4.054,0,0,0.000,0,0,0.000,353.872,356.345,354.700,360.996,362.067,361.364,0,1.971,644.580
2019-08-05 00:00:00,2709,8.410,-204.400,100.000,11.340,13.940,0,0.260,14.490,0.487,114.700,2.221,7,7,0.983,0,0,0.000,352.741,355.582,354.153,362.170,362.170,361.539,0,1.586,644.668
2019-08-05 01:00:00,2710,8.570,-202.700,100.000,11.520,13.780,0,0.000,14.490,0.135,87.900,1.111,73,73,38.383,9,9,4.450,347.364,354.193,351.086,366.061,366.061,364.070,0,1.638,645.042
2019-08-05 02:00:00,2711,9.200,-210.600,96.200,12.540,13.680,0,0.000,14.490,0.019,22.610,0.555,380,561,181.317,52,79,24.200,314.972,349.055,330.490,380.813,382.809,371.982,0,1.584,645.028
2019-08-05 03:00:00,2712,11.090,-211.700,90.200,15.290,13.630,0,0.000,14.490,0.670,135.800,2.943,825,985,543.333,112,135,73.533,324.085,333.605,320.410,410.804,414.727,394.976,0,1.598,645.174
2019-08-05 04:00:00,2713,11.980,-209.500,82.800,17.070,13.710,0,0.000,14.490,1.537,131.300,2.777,611,1273,608.850,81,173,81.550,336.445,344.086,330.001,409.639,423.693,406.923,0,1.608,645.407
2019-08-05 05:00:00,2714,12.570,-216.300,82.100,18.060,13.940,0,0.000,14.490,1.914,121.200,3.943,876,1170,763.567,118,158,102.850,337.954,355.982,343.906,416.861,433.344,417.891,0,1.601,645.383
2019-08-05 06:00:00,2715,13.110,-213.900,87.100,18.530,14.210,0,0.000,14.490,2.996,133.700,5.165,873,1513,956.500,120,206,129.650,353.594,359.396,346.913,420.234,439.572,427.246,0,1.608,645.326
2019-08-05 07:00:00,2716,13.270,-212.200,87.800,19.770,14.550,0,0.000,14.490,2.610,138.000,4.109,494,1569,858.033,69,216,117.183,361.953,366.276,355.992,417.141,445.610,427.639,0,1.594,644.846
2019-08-05 08:00:00,2717,12.490,-216.100,82.700,20.730,14.900,0,0.000,14.490,2.419,133.800,4.221,535,1503,760.183,72,207,104.983,358.538,367.866,360.749,415.680,441.219,422.684,0,1.597,644.620
2019-08-05 09:00:00,2718,11.270,-211.100,92.200,19.340,15.240,0,0.000,14.490,1.340,130.300,3.776,208,583,306.783,27,80,41.333,360.749,364.057,361.067,396.664,416.579,403.778,0,1.631,644.121
2019-08-05 10:00:00,2719,10.580,-215.400,90.200,17.770,15.530,0,0.000,14.490,1.094,120.600,2.721,148,227,126.567,19,30,16.350,358.656,360.656,359.372,389.530,396.608,389.348,0,1.637,644.082
2019-08-05 11:00:00,2720,10.750,-207.000,95.100,17.060,15.670,0,0.000,14.490,0.801,121.900,2.388,206,206,140.150,28,28,18.250,331.480,360.599,352.959,388.710,389.432,387.867,0,1.991,643.845
2019-08-05 12:00:00,2721,10.920,-208.200,93.200,16.680,15.720,57,0.000,0.000,0.523,136.300,2.110,82,209,140.467,11,28,18.750,343.081,352.724,343.723,383.503,390.620,387.690,0,1.648,643.677
2019-08-05 13:00:00,2722,10.830,-216.400,94.900,15.730,15.700,0,0.000,0.000,0.019,0.000,1.111,1,81,41.550,0,11,5.617,301.903,343.220,324.947,373.032,383.777,379.323,0,1.589,644.070
2019-08-05 14:00:00,2723,10.130,-209.500,99.400,14.850,15.640,0,0.000,0.000,0.223,112.100,1.222,0,0,-0.367,0,0,0.000,362.929,362.929,336.791,373.793,374.244,372.849,0,1.668,644.888
2019-08-05 15:00:00,2724,10.060,-208.200,99.900,14.300,15.530,57,0.060,0.060,1.127,137.300,2.499,0,0,0.000,0,0,0.000,360.211,364.897,363.513,370.536,374.183,372.748,0,1.685,645.155
2019-08-05 16:00:00,2725,9.730,-213.900,99.900,13.610,15.360,57,1.330,1.390,1.759,138.600,3.499,0,0,0.000,0,0,0.000,361.433,362.663,361.201,368.966,370.548,369.457,0,1.576,645.366
2019-08-05 17:00:00,2726,9.440,-210.100,97.800,13.230,15.180,0,0.120,1.510,1.475,120.900,4.443,0,0,0.000,0,0,0.000,356.709,361.848,359.046,367.090,368.908,367.838,0,1.657,645.678
2019-08-05 18:00:00,2727,9.400,-201.800,96.200,12.870,14.990,57,0.000,1.510,1.678,124.500,3.776,0,0,0.000,0,0,0.000,357.283,358.221,357.244,365.856,367.126,366.332,0,1.603,645.469
2019-08-05 19:00:00,2728,9.320,-207.400,97.100,12.560,14.800,57,1.630,3.140,1.102,104.300,2.999,0,0,0.000,0,0,0.000,357.907,358.249,357.008,365.856,366.036,365.728,0,1.980,645.313
2019-08-05 20:00:00,2729,9.380,-216.200,98.400,12.300,14.640,58,0.740,3.880,1.480,115.100,4.109,0,0,0.000,0,0,0.000,356.667,358.817,357.468,363.214,366.223,365.113,0,1.641,645.200
2019-08-05 21:00:00,2730,8.730,-214.500,93.600,11.830,14.450,61,1.720,5.600,1.411,123.800,3.665,0,0,0.000,0,0,0.000,353.243,356.163,353.813,361.183,362.746,361.988,0,1.667,645.232
2019-08-05 22:00:00,2731,8.860,-212.500,94.900,11.590,14.270,61,1.180,6.780,0.814,93.600,3.332,0,0,0.000,0,0,0.000,346.704,353.189,349.685,361.440,361.501,361.274,0,1.613,645.059
2019-08-05 23:00:00,2732,8.680,-212.100,91.600,11.360,14.090,0,0.170,6.950,0.982,28.000,1.999,0,0,0.000,0,0,0.000,345.181,346.483,345.000,360.502,361.488,360.643,0,1.586,644.865
2019-08-06 00:00:00,2733,9.410,-206.000,90.200,11.230,13.930,0,0.000,6.950,1.003,28.290,1.777,10,10,1.033,1,1,0.033,340.189,345.105,342.899,360.900,360.900,360.594,0,1.620,645.038
2019-08-06 01:00:00,2734,9.810,-209.900,77.910,11.360,13.780,0,0.000,6.950,0.926,17.600,1.833,72,72,43.850,10,10,6.000,343.414,343.414,340.164,367.172,367.172,363.666,0,1.619,645.208
2019-08-06 02:00:00,2735,10.670,-210.200,93.200,12.140,13.650,0,0.000,6.950,0.304,141.400,1.833,202,202,125.217,28,28,17.300,337.865,343.757,341.914,375.729,376.248,372.266,0,1.628,645.099
2019-08-06 03:00:00,2736,10.780,-207.300,90.100,14.260,13.620,0,0.000,6.950,1.572,117.700,3.110,590,841,436.850,82,118,60.350,344.572,352.940,336.249,398.156,398.156,387.659,0,1.595,645.587
2019-08-06 04:00:00,2737,12.070,-214.900,82.300,16.520,13.650,0,0.000,6.950,1.195,127.900,2.443,1222,1222,633.217,170,170,86.500,331.455,352.678,337.453,420.306,420.306,406.510,0,1.611,645.667
2019-08-06 05:00:00,2738,13.220,-205.300,86.800,17.580,13.820,0,0.000,6.950,2.053,127.700,3.499,706,1241,858.750,97,171,116.633,335.773,354.990,337.139,416.739,432.826,422.830,0,1.605,645.878
2019-08-06 06:00:00,2739,13.300,-213.800,82.100,18.270,14.110,0,0.000,6.950,2.445,135.000,4.276,1105,1502,959.367,151,209,130.850,342.303,360.170,344.580,442.315,449.701,429.937,0,1.609,645.781
2019-08-06 07:00:00,2740,14.270,-206.200,81.200,20.550,14.430,0,0.000,6.950,2.223,127.300,3.610,586,1587,1079.533,77,219,146.967,327.737,361.208,340.465,434.540,457.247,443.307,0,1.601,645.344
2019-08-06 08:00:00,2741,14.610,-205.900,80.400,22.530,14.810,0,0.000,6.950,2.549,134.200,5.498,887,1696,1141.833,123,238,157.167,365.043,370.895,347.243,435.484,456.666,444.757,0,1.605,644.643
2019-08-06 09:00:00,2742,12.090,-198.700,94.800,20.210,15.310,61,0.000,6.950,2.491,128.900,4.554,299,1513,395.400,42,212,54.350,364.183,367.931,360.924,397.165,443.957,406.369,0,1.604,644.472
2019-08-06 10:00:00,2743,12.110,-207.600,85.700,19.950,15.730,0,0.500,7.450,1.192,107.100,2.777,553,560,356.967,83,83,51.550,331.485,364.622,349.988,407.855,411.128,402.921,0,1.600,643.938
2019-08-06 11:00:00,2744,12.680,-218.500,91.100,19.340,15.970,0,0.000,7.450,0.945,113.900,2.832,152,600,264.183,22,88,37.983,341.365,359.983,348.432,394.656,409.174,402.624,0,1.600,643.811
2019-08-06 12:00:00,2745,11.520,-213.800,93.200,17.900,16.140,0,0.000,0.000,1.099,117.300,2.721,35,153,75.350,5,22,10.400,363.266,364.578,348.283,385.498,394.674,388.347,0,1.633,643.914
2019-08-06 13:00:00,2746,10.850,-215.000,96.000,16.760,16.200,0,0.000,0.000,0.331,129.800,1.555,0,45,19.817,0,6,2.567,346.102,366.072,353.909,379.034,384.864,381.930,0,1.578,644.545
2019-08-06 14:00:00,2747,10.620,-207.100,98.300,15.830,16.150,0,0.000,0.000,0.824,120.600,2.221,0,0,0.000,0,0,0.000,361.717,366.473,358.868,377.009,379.144,377.814,0,1.581,645.436
2019-08-06 15:00:00,2748,10.750,-203.800,97.500,15.110,16.030,0,0.000,0.000,0.814,100.800,3.110,0,0,-0.517,0,0,0.000,353.102,364.144,355.747,374.829,376.757,375.286,0,1.624,645.842
2019-08-06 16:00:00,2749,10.680,-207.500,97.000,14.570,15.870,57,0.000,0.000,1.073,105.700,3.110,0,0,-0.200,0,0,0.000,363.964,364.562,358.618,373.243,374.863,373.664,0,1.664,646.276
2019-08-06 17:00:00,2750,10.020,-215.500,99.400,14.110,15.700,61,0.180,0.180,0.977,125.000,3.832,0,0,0.000,0,0,0.000,360.954,363.674,362.351,369.470,373.464,371.612,0,1.642,646.214
2019-08-06 18:00:00,2751,9.080,-211.200,100.000,13.490,15.520,51,1.000,1.180,1.392,125.400,3.110,0,0,0.000,0,0,0.000,357.223,360.728,358.404,367.355,369.070,367.277,0,1.975,646.180
2019-08-06 19:00:00,2752,9.160,-213.600,83.500,13.010,15.310,0,0.000,1.180,1.600,78.310,3.388,0,0,0.000,1,1,0.150,349.276,358.755,351.936,364.208,367.574,365.731,0,1.633,645.951
2019-08-06 20:00:00,2753,9.360,-214.400,86.500,12.500,15.090,0,0.000,1.180,1.268,39.800,2.721,-1,0,-0.583,0,1,0.150,344.630,349.505,343.043,362.324,364.457,362.999,0,1.649,645.350
2019-08-06 21:00:00,2754,9.250,-209.600,91.500,12.210,14.880,51,0.000,1.180,0.578,31.820,2.555,-1,0,-0.250,0,0,0.000,344.773,345.806,343.315,362.316,363.071,362.479,0,1.624,645.095
2019-08-06 22:00:00,2755,9.050,-209.400,93.700,11.980,14.710,61,0.070,1.250,0.345,17.500,1.722,-1,0,-0.717,0,0,0.000,332.682,346.623,343.030,360.408,363.132,362.168,0,1.975,644.875
2019-08-06 23:00:00,2756,8.990,-209.800,86.900,11.450,14.490,0,0.000,1.250,0.934,32.690,2.166,-1,-1,-1.000,0,0,0.000,327.130,330.930,320.993,356.824,360.220,357.322,0,1.631,644.446
2019-08-07 00:00:00,2757,9.350,-214.400,84.000,11.410,14.300,0,0.000,1.250,0.513,32.210,1.499,17,17,3.450,3,3,0.583,346.940,348.100,344.717,362.567,363.122,360.359,0,1.599,644.955
2019-08-07 01:00:00,2758,9.750,-205.200,81.200,11.640,14.150,0,0.000,1.250,0.355,59.440,1.333,110,114,48.767,16,16,6.933,339.497,347.310,344.719,367.895,367.895,364.568,0,1.613,645.646
2019-08-07 02:00:00,2759,11.570,-207.300,69.430,12.870,14.020,0,0.000,1.250,0.519,35.970,1.555,253,421,210.150,36,61,29.983,333.776,342.453,333.852,384.441,384.629,376.695,0,1.609,645.492
2019-08-07 03:00:00,2760,13.650,-207.600,64.680,14.290,13.930,0,0.000,1.250,0.266,61.130,1.499,268,451,308.917,37,62,43.450,343.385,343.385,336.214,393.350,395.397,391.256,0,1.634,645.241
2019-08-07 04:00:00,2761,14.860,-208.800,84.700,15.590,13.930,0,0.000,1.250,1.132,98.100,3.165,790,925,402.967,110,130,56.617,337.696,351.858,347.355,411.814,411.990,400.423,0,1.584,644.609
2019-08-07 05:00:00,2762,14.830,-210.300,75.770,16.730,14.080,0,0.000,1.250,1.652,125.100,3.721,1191,1325,960.083,162,182,131.033,325.517,339.600,326.889,440.911,447.200,427.802,0,1.587,644.361
2019-08-07 06:00:00,2763,14.070,-216.700,73.890,16.810,14.260,0,0.000,1.250,3.026,133.000,5.165,921,1286,847.133,127,176,116.750,316.677,331.133,324.225,427.749,442.289,423.283,0,1.590,644.620
2019-08-07 07:00:00,2764,14.810,-215.800,78.710,19.470,14.490,0,0.000,1.250,2.395,126.000,4.665,1425,1425,1120.033,197,197,152.950,340.971,340.971,322.349,438.845,450.370,440.764,0,1.599,644.426
2019-08-07 08:00:00,2765,14.060,-210.300,82.000,20.720,14.810,0,0.000,1.250,2.713,133.600,5.831,498,1452,857.867,71,203,119.050,362.738,364.878,345.071,411.240,451.004,431.245,0,1.582,644.105
2019-08-07 09:00:00,2766,12.480,-217.100,89.600,19.120,15.220,0,0.000,1.250,2.315,138.000,5.942,352,611,354.750,50,85,49.800,365.394,368.344,365.789,400.774,417.335,405.447,0,1.581,643.765
2019-08-07 10:00:00,2767,12.510,-213.400,92.200,19.310,15.560,0,0.000,1.250,1.338,129.800,3.332,237,885,382.133,34,131,55.317,365.394,370.236,356.369,401.416,417.701,406.046,0,1.581,643.077
2019-08-07 11:00:00,2768,11.480,-213.600,97.700,18.210,15.780,0,0.000,1.250,1.008,128.800,2.666,115,343,148.817,16,51,20.900,367.486,369.662,365.599,391.174,405.606,395.099,0,1.580,642.824
2019-08-07 12:00:00,2769,10.910,-210.600,99.400,16.990,15.910,0,0.000,0.000,1.492,128.800,3.165,32,93,57.183,4,13,7.617,362.322,368.027,365.373,382.698,390.258,384.889,0,1.582,643.257
2019-08-07 13:00:00,2770,10.730,-213.300,98.600,16.080,15.950,0,0.000,0.000,0.321,130.000,1.555,0,29,13.500,0,3,1.400,362.416,366.543,361.768,378.592,383.034,380.666,0,1.580,643.617
2019-08-07 14:00:00,2771,10.730,-211.500,99.900,15.400,15.890,0,0.000,0.000,0.255,133.700,1.111,0,0,0.000,0,0,0.000,367.910,368.267,366.014,377.079,378.964,377.911,0,1.581,643.894
2019-08-07 15:00:00,2772,10.660,-213.200,100.000,14.870,15.780,0,0.000,0.000,0.635,136.800,1.944,0,0,0.000,0,0,0.000,367.126,368.399,367.481,376.038,377.022,375.952,0,1.581,644.756
2019-08-07 16:00:00,2773,10.620,-213.500,100.000,14.460,15.630,0,0.150,0.150,0.523,134.300,1.499,0,0,0.000,0,0,0.000,367.035,367.746,367.344,374.048,376.105,375.092,0,1.582,644.814
2019-08-07 17:00:00,2774,10.500,-205.900,100.000,14.150,15.500,51,0.050,0.200,0.625,136.200,1.444,0,0,0.000,0,0,0.000,367.113,367.310,367.005,373.914,374.511,373.829,0,1.580,644.988
2019-08-07 18:00:00,2775,10.470,-209.900,100.000,13.840,15.340,0,0.120,0.320,0.182,111.600,1.277,0,0,0.000,0,0,0.000,365.486,367.028,363.156,372.771,374.046,372.974,0,1.582,644.361
2019-08-07 19:00:00,2776,10.170,-212.500,100.000,13.580,15.190,61,0.210,0.530,0.208,135.100,1.277,0,0,0.000,0,0,0.000,362.613,365.656,363.005,370.989,372.622,371.665,0,1.578,644.242
2019-08-07 20:00:00,2777,10.020,-217.100,100.000,13.260,15.040,61,0.610,1.140,0.425,55.400,1.777,0,0,0.000,0,0,0.000,350.776,363.010,356.016,369.409,371.208,370.298,0,1.992,643.852
2019-08-07 21:00:00,2778,9.950,-211.200,99.800,12.980,14.880,61,0.340,1.480,0.492,36.950,1.610,0,0,0.000,0,0,0.000,358.802,361.069,353.689,369.174,369.521,369.120,0,1.591,643.713
2019-08-07 22:00:00,2779,9.990,-208.500,98.900,12.660,14.740,0,0.910,2.390,0.828,57.620,2.666,0,0,0.000,0,0,0.000,357.284,358.745,351.396,367.107,369.163,367.953,0,1.563,643.558
2019-08-07 23:00:00,2780,9.680,-205.900,96.800,12.290,14.570,0,0.050,2.440,1.140,32.390,3.110,0,0,-0.233,0,0,0.000,351.078,356.719,339.806,364.193,367.257,365.052,0,1.595,643.415
2019-08-08 00:00:00,2781,9.480,-208.800,99.700,12.190,14.460,0,0.060,2.500,0.636,86.400,1.944,8,8,1.067,1,1,0.050,345.854,362.146,357.689,363.025,366.367,365.255,0,1.596,643.633
2019-08-08 01:00:00,2782,9.190,-214.900,93.800,12.070,14.310,0,0.000,2.500,0.279,48.290,1.666,70,70,37.067,11,11,5.417,339.858,346.067,343.383,366.378,367.164,364.257,0,1.575,643.876
2019-08-08 02:00:00,2783,9.600,-207.400,99.700,12.550,14.170,0,0.000,2.500,0.600,128.800,2.499,116,138,84.817,18,22,12.650,366.790,367.358,357.794,373.512,374.663,369.663,0,1.593,644.237
2019-08-08 03:00:00,2784,9.860,-207.100,99.900,13.130,14.070,0,0.100,2.600,0.533,133.300,1.666,244,244,136.533,36,36,20.017,369.689,369.689,366.945,381.182,381.182,375.845,0,1.586,644.615
2019-08-08 04:00:00,2785,10.730,-212.000,98.800,14.660,14.060,0,0.000,2.600,0.932,129.400,2.777,346,551,345.517,54,86,52.467,375.167,379.896,373.205,393.162,397.948,390.245,0,1.583,644.969
2019-08-08 05:00:00,2786,11.890,-210.100,91.900,16.120,14.110,0,0.000,2.600,1.179,128.200,2.777,1135,1200,708.833,155,166,103.533,316.195,375.223,351.085,435.393,435.393,412.119,0,1.603,644.801
2019-08-08 06:00:00,2787,14.200,-198.900,88.000,16.570,14.240,0,0.000,2.600,1.873,132.100,3.776,927,1457,1103.817,130,207,152.533,341.055,368.775,329.400,436.938,451.802,439.893,0,1.596,644.679
2019-08-08 07:00:00,2788,13.420,-212.400,90.400,18.370,14.410,0,0.000,2.600,2.840,139.300,5.054,453,1565,912.267,65,223,130.967,368.615,373.648,359.705,412.710,449.041,430.100,0,1.593,644.748
2019-08-08 08:00:00,2789,11.510,-217.000,97.600,17.400,14.690,57,0.000,2.600,2.248,133.000,4.498,244,599,290.667,37,86,41.567,367.462,368.513,365.728,390.691,414.328,398.279,0,1.594,644.281
2019-08-08 09:00:00,2790,10.790,-205.500,94.900,16.990,14.940,0,0.000,2.600,2.583,131.000,5.054,317,515,329.333,48,77,49.100,366.566,369.427,366.627,394.329,399.278,393.718,0,1.587,643.908
2019-08-08 10:00:00,2791,11.800,-210.700,97.600,17.770,15.130,0,0.000,2.600,1.573,135.400,3.554,67,945,399.383,9,139,58.533,364.947,371.069,362.124,386.392,420.767,402.553,0,1.591,643.712
2019-08-08 11:00:00,2792,10.110,-208.000,99.800,16.210,15.270,51,0.000,2.600,1.495,134.000,3.554,56,96,67.950,8,14,9.500,363.634,366.473,364.534,377.433,385.232,380.622,0,1.593,643.994
2019-08-08 12:00:00,2793,10.150,-217.700,98.600,15.290,15.340,57,0.000,0.000,1.170,110.700,3.998,26,62,38.467,3,8,5.100,362.692,364.783,362.146,376.884,378.247,376.747,0,1.590,644.378
2019-08-08 13:00:00,2794,10.050,-208.000,97.800,14.710,15.330,0,0.130,0.130,0.458,105.000,1.722,0,37,13.050,0,5,1.583,361.816,363.487,361.554,374.259,377.028,375.172,0,1.584,645.014
2019-08-08 14:00:00,2795,10.290,-208.500,97.100,14.160,15.270,61,0.550,0.680,0.496,100.700,1.833,0,0,0.000,0,0,0.000,358.762,361.730,358.888,371.626,374.048,373.046,0,1.586,645.539
2019-08-08 15:00:00,2796,10.040,-208.700,99.800,13.790,15.150,0,0.050,0.730,0.319,135.100,1.277,0,0,0.000,0,0,0.000,361.239,363.675,359.766,371.090,371.735,371.378,0,1.584,646.279
2019-08-08 16:00:00,2797,9.850,-213.200,99.900,13.310,15.020,0,0.000,0.730,0.212,54.150,1.166,-1,0,-0.533,0,0,0.000,322.669,363.667,340.458,364.762,371.906,368.514,0,1.583,646.461
2019-08-08 17:00:00,2798,9.610,-213.500,100.000,13.020,14.880,0,0.000,0.730,0.059,93.600,0.833,0,0,-0.283,0,0,0.000,362.177,362.402,349.583,367.490,367.805,366.357,0,1.575,646.691
2019-08-08 18:00:00,2799,9.660,-209.300,100.000,12.890,14.710,0,0.000,0.730,0.029,140.700,0.722,0,0,0.000,0,0,0.000,361.401,362.388,361.556,368.163,368.575,367.990,0,1.584,646.613
2019-08-08 19:00:00,2800,9.610,-208.200,100.000,12.770,14.600,0,0.130,0.860,0.160,120.400,1.055,0,0,0.000,0,0,0.000,361.399,362.692,361.163,367.891,368.634,368.238,0,1.607,646.273
2019-08-08 20:00:00,2801,9.410,-213.000,100.000,12.550,14.460,0,0.000,0.860,0.100,74.120,1.222,0,0,0.000,0,0,0.000,356.273,361.358,358.408,366.317,367.867,367.287,0,1.952,646.042
2019-08-08 21:00:00,2802,9.460,-205.200,100.000,12.430,14.350,0,0.050,0.910,0.034,141.900,1.166,0,0,0.000,0,0,0.000,361.896,361.915,361.060,367.399,367.765,367.335,0,1.587,645.971
2019-08-08 22:00:00,2803,9.430,-215.600,100.000,12.330,14.240,0,0.170,1.080,0.112,144.300,0.944,0,0,0.000,0,0,0.000,360.128,362.054,361.532,366.725,367.657,367.080,0,1.590,646.002
2019-08-08 23:00:00,2804,9.290,-214.600,100.000,12.210,14.120,0,0.260,1.340,0.095,135.100,1.222,0,0,0.000,0,0,0.000,360.671,361.174,359.676,366.354,367.031,366.415,0,1.579,646.063
2019-08-09 00:00:00,2805,9.100,-213.100,100.000,12.070,14.030,0,0.050,1.390,0.044,132.100,0.944,4,5,1.200,0,0,0.000,359.537,360.656,358.680,365.672,366.183,365.542,0,1.588,646.314
2019-08-09 01:00:00,2806,9.090,-217.100,100.000,12.140,13.940,0,0.060,1.450,0.417,31.390,2.666,91,105,49.433,11,15,6.483,340.810,359.661,355.567,364.982,368.404,366.711,0,1.563,646.635
2019-08-09 02:00:00,2807,9.970,-208.400,97.700,13.590,13.870,0,0.000,1.450,1.172,76.240,2.832,135,443,302.283,21,69,43.583,369.331,375.025,350.478,374.622,381.025,373.245,0,1.586,646.918
2019-08-09 03:00:00,2808,9.970,-213.300,95.800,14.200,13.830,0,0.000,1.450,0.925,134.500,2.555,338,497,246.750,51,75,38.500,368.214,373.551,368.817,391.413,394.575,381.674,0,1.578,647.187
2019-08-09 04:00:00,2809,11.530,-216.000,88.100,16.160,13.860,0,0.000,1.450,1.432,130.500,3.610,563,1286,546.817,82,190,79.867,370.692,370.692,355.510,411.832,425.698,398.894,0,1.591,647.297
2019-08-09 05:00:00,2810,11.950,-208.100,92.800,16.880,14.000,0,0.000,1.450,2.418,134.800,4.720,488,1572,591.533,72,233,87.467,360.047,375.670,364.110,399.467,427.022,405.428,0,1.594,647.306
2019-08-09 06:00:00,2811,11.950,-210.600,92.200,17.450,14.230,0,0.000,1.450,2.533,138.400,5.276,544,1054,567.300,78,151,83.433,349.393,370.384,364.794,400.863,416.318,406.047,0,1.597,647.359
2019-08-09 07:00:00,2812,12.170,-215.900,88.900,18.230,14.460,0,0.000,1.450,2.258,130.300,4.887,723,1222,633.550,105,178,92.917,363.509,370.474,361.150,411.743,427.063,409.081,0,1.609,647.018
2019-08-09 08:00:00,2813,12.070,-215.400,92.100,18.120,14.740,0,0.000,1.450,2.493,136.000,4.554,200,779,469.617,27,113,67.667,361.573,369.798,362.396,391.468,417.525,404.204,0,1.600,646.576
2019-08-09 09:00:00,2814,10.660,-202.100,97.600,16.440,14.980,62,2.040,3.490,2.530,131.600,4.276,150,190,148.550,21,26,19.700,361.936,363.417,358.909,379.273,390.594,381.622,0,1.614,646.275
2019-08-09 10:00:00,2815,10.720,-211.300,99.000,16.400,15.110,0,1.610,5.100,1.240,120.700,3.887,252,305,195.367,36,44,28.283,365.809,370.726,366.289,389.351,390.516,384.818,0,1.599,646.106
2019-08-09 11:00:00,2816,10.760,-206.800,99.300,16.220,15.180,0,0.000,5.100,1.021,134.000,2.332,60,273,155.600,9,41,23.367,364.895,370.736,366.327,378.980,390.632,386.110,0,1.589,646.134
2019-08-09 12:00:00,2817,10.310,-204.200,99.700,15.530,15.200,0,0.000,0.000,0.756,128.600,2.110,42,71,53.900,6,10,7.483,353.416,365.541,360.812,377.463,379.786,378.709,0,1.607,646.232
2019-08-09 13:00:00,2818,10.150,-209.600,99.600,14.800,15.180,0,0.000,0.000,0.000,0.000,0.000,0,40,16.100,0,5,2.033,322.529,364.488,342.374,370.601,377.784,374.654,0,1.584,646.752
2019-08-09 14:00:00,2819,9.970,-215.000,99.900,14.210,15.130,0,0.000,0.000,0.053,139.000,0.777,0,0,-0.317,0,0,0.000,363.372,364.409,347.341,370.660,371.097,370.040,0,1.584,647.201
2019-08-09 15:00:00,2820,9.890,-212.500,100.000,13.800,15.040,0,0.000,0.000,0.011,0.000,0.611,-1,0,-0.133,0,0,0.000,344.067,363.920,359.842,367.420,371.695,370.674,0,1.588,647.391
