,LAPSE,LW_IN_AVG,PRESS,REF_WS,REF_Z,RH,RH_err,SW_IN_AVG,SW_OUT_AVG,SW_err,T_109,T_HMP,T_err,WS_AVG
2019-08-13 12:00:00,-0.005674,228.154774,343.085974,4.465000,7945.000000,88.381257,9.695766,174.314040,139.451232,37.744753,-15.497970,-15.497970,2.752878,4.911424
2019-08-13 13:00:00,-0.005647,213.559860,343.210915,6.275000,7945.000000,82.649482,21.977375,0.000000,0.000000,0.000000,-16.252535,-16.252535,2.760578,6.903175
2019-08-13 14:00:00,-0.005627,223.830168,343.395622,5.451000,7945.000000,88.016052,10.787996,0.000000,0.000000,0.000000,-16.600435,-16.600435,2.750277,5.999164
2019-08-13 15:00:00,-0.005604,221.653029,343.653306,5.599000,7945.000000,87.626418,10.948076,0.000000,0.000000,0.000000,-17.023620,-17.023620,2.727722,6.160755
2019-08-13 16:00:00,-0.005579,224.298948,343.716022,5.443000,7945.000000,88.645855,9.270336,0.000000,0.000000,0.000000,-16.871995,-16.871995,2.673595,5.989374
2019-08-13 17:00:00,-0.005554,224.252039,343.671920,4.408000,7945.000000,87.732873,7.042218,0.000000,0.000000,0.000000,-16.281370,-16.281370,2.621171,4.849724
2019-08-13 18:00:00,-0.005529,223.368646,343.468337,3.612000,7945.000000,87.438083,6.705646,0.000000,0.000000,0.000000,-16.361745,-16.361745,2.526609,3.974466
2019-08-13 19:00:00,-0.005508,221.905628,343.231345,3.560000,7945.000000,86.876953,6.597285,0.000000,0.000000,0.000000,-16.446740,-16.446740,2.459612,3.917771
2019-08-13 20:00:00,-0.005490,222.855010,342.918032,4.383000,7945.000000,87.835101,9.105731,0.000000,0.000000,0.000000,-16.785450,-16.785450,2.382369,4.825058
2019-08-13 21:00:00,-0.005477,216.786096,342.659612,3.506000,7945.000000,85.704075,5.715884,0.000000,0.000000,0.000000,-17.271685,-17.271685,2.350376,3.861046
2019-08-13 22:00:00,-0.005467,212.943534,342.550580,5.874000,8430.000000,86.314913,4.060290,0.000000,0.000000,0.000000,-18.906140,-18.906140,2.366133,6.122725
2019-08-13 23:00:00,-0.005468,204.193608,342.420171,6.869000,8430.000000,83.563210,4.574414,0.000000,0.000000,0.000000,-19.846560,-19.846560,2.412792,7.160942
2019-08-14 00:00:00,-0.005473,201.272525,342.598490,4.892000,8430.000000,82.840792,4.218775,73.121848,58.497479,15.228186,-20.298660,-20.298660,2.420957,5.100252
2019-08-14 01:00:00,-0.005468,202.181139,343.021873,3.570000,7945.000000,82.137618,10.688737,311.830784,249.464627,77.170758,-19.518540,-19.518540,2.403960,3.930002
2019-08-14 02:00:00,-0.005465,207.293288,343.404242,4.770000,7945.000000,83.067196,12.105965,526.425043,421.140034,191.047337,-18.508825,-18.508825,2.341737,5.249841
2019-08-14 03:00:00,-0.005463,190.747154,343.616063,3.759000,7945.000000,75.036770,38.940835,698.432337,558.745870,283.100522,-18.352015,-18.352015,2.511659,4.137885
2019-08-14 04:00:00,-0.005457,205.735044,343.741256,4.757000,8430.000000,80.570347,30.259979,828.762624,663.010099,345.053254,-17.321940,-17.321940,2.630288,4.957243
2019-08-14 05:00:00,-0.005442,204.501305,343.723903,4.962000,8430.000000,80.158723,29.372421,950.913873,760.731098,417.094217,-17.435640,-17.435640,2.781927,5.171096
2019-08-14 06:00:00,-0.005426,209.194259,343.699835,6.361000,7945.000000,80.853427,11.526877,1054.352935,843.482348,462.974158,-16.425530,-16.425530,2.857778,7.003067
2019-08-14 07:00:00,-0.005426,212.417970,343.641841,4.656000,7945.000000,81.903653,33.412095,1014.981011,811.984808,481.191604,-16.115530,-16.115530,2.791671,5.125885
2019-08-14 08:00:00,-0.005394,212.412997,343.672571,3.557000,8430.000000,80.498544,18.152939,943.509510,754.807608,361.625143,-15.195480,-15.195480,2.647529,3.705862
2019-08-14 09:00:00,-0.005393,212.590861,343.470715,3.664000,7945.000000,80.893462,14.539854,788.851896,631.081516,303.669998,-15.398665,-15.398665,2.638535,4.033729
2019-08-14 10:00:00,-0.005390,221.537286,343.332062,3.478000,7945.000000,84.445421,9.140122,621.235323,496.988258,252.533144,-14.964950,-14.964950,2.597452,3.829075
2019-08-14 11:00:00,-0.005405,225.194510,343.149881,5.078000,7945.000000,87.098246,5.385857,405.127784,324.102227,186.998885,-15.571525,-15.571525,2.701779,5.591419
2019-08-14 12:00:00,-0.005424,220.971000,343.152876,5.041000,7945.000000,86.715555,14.014931,170.595200,136.476160,75.481693,-16.631720,-16.631720,2.708929,5.551567
2019-08-14 13:00:00,-0.005439,218.152255,343.263802,5.731000,7945.000000,86.181249,10.424545,0.000000,0.000000,0.000000,-17.160295,-17.160295,2.683425,6.309822
2019-08-14 14:00:00,-0.005453,216.475340,343.581028,7.295000,7945.000000,86.278603,7.507768,0.000000,0.000000,0.000000,-17.754965,-17.754965,2.654478,8.032582
2019-08-14 15:00:00,-0.005461,217.588407,343.682692,7.829000,7945.000000,86.519140,9.223159,0.000000,0.000000,0.000000,-17.564205,-17.564205,2.616147,8.625281
2019-08-14 16:00:00,-0.005470,219.214072,343.964304,7.851000,7945.000000,87.120002,9.832325,0.000000,0.000000,0.000000,-17.453350,-17.453350,2.605010,8.645149
2019-08-14 17:00:00,-0.005485,219.056240,343.931614,4.730000,7945.000000,87.027057,7.490398,0.000000,0.000000,0.000000,-17.440925,-17.440925,2.645651,5.208410
2019-08-14 18:00:00,-0.005503,217.221696,343.681312,4.674000,7945.000000,86.228463,7.573812,0.000000,0.000000,0.000000,-17.485215,-17.485215,2.666681,5.146154
2019-08-14 19:00:00,-0.005517,216.699659,343.427266,3.752000,7945.000000,85.893827,7.753518,0.000000,0.000000,0.000000,-17.425885,-17.425885,2.707310,4.130996
2019-08-14 20:00:00,-0.005529,213.178079,343.179039,4.263000,8430.000000,85.388006,7.956165,0.000000,0.000000,0.000000,-18.202180,-18.202180,2.721095,4.442542
2019-08-14 21:00:00,-0.005543,207.511665,342.984128,3.642000,7945.000000,83.428773,3.328505,0.000000,0.000000,0.000000,-18.684415,-18.684415,2.709339,4.010052
2019-08-14 22:00:00,-0.005569,203.004654,342.676185,3.794000,7945.000000,82.217087,4.203934,0.000000,0.000000,0.000000,-19.306945,-19.306945,2.682181,4.178851
2019-08-14 23:00:00,-0.005585,172.765048,342.703314,5.310000,8430.000000,79.906022,23.055049,0.000000,0.000000,0.000000,-20.595700,-20.595700,2.675687,5.535269
2019-08-15 00:00:00,-0.005597,200.471570,342.850079,3.587000,7945.000000,81.708246,18.035949,69.786980,55.829584,30.602637,-19.777285,-19.777285,2.638974,3.948423
2019-08-15 01:00:00,-0.005603,195.844507,343.153742,3.667000,7945.000000,78.452668,34.439782,311.466247,249.172998,126.181089,-19.040715,-19.040715,2.622201,4.036199
2019-08-15 02:00:00,-0.005604,200.856442,343.456777,2.902000,7945.000000,80.029949,32.116123,536.844440,429.475552,190.287294,-18.506620,-18.506620,2.726734,3.193219
2019-08-15 03:00:00,-0.005589,204.749103,343.720224,4.107000,7945.000000,81.057670,29.218846,713.508411,570.806729,295.373289,-17.961045,-17.961045,2.630789,4.517743
2019-08-15 04:00:00,-0.005564,215.548659,343.951515,3.809000,7945.000000,85.111438,6.728727,858.996290,687.197032,397.054100,-17.265420,-17.265420,2.480616,4.189987
2019-08-15 05:00:00,-0.005571,210.440378,344.010082,4.488000,7945.000000,81.102212,31.411487,912.500170,730.000136,406.248812,-16.201755,-16.201755,2.295192,4.937489
2019-08-15 06:00:00,-0.005572,214.116253,343.870754,4.110000,7945.000000,82.195312,15.196767,885.555802,708.444642,460.046668,-15.780660,-15.780660,2.160656,4.522418
2019-08-15 07:00:00,-0.005568,215.370667,343.806800,3.403000,7945.000000,82.848039,18.012718,912.823943,730.259154,441.137481,-15.821040,-15.821040,2.177255,3.743949
2019-08-15 08:00:00,-0.005586,212.304493,343.661194,4.847000,8430.000000,81.866224,19.356680,837.963174,670.370539,483.601637,-16.126120,-16.126120,2.332703,5.048985
2019-08-15 09:00:00,-0.005587,205.949305,343.324300,4.682000,8430.000000,80.678217,20.242162,718.257351,574.605881,365.263805,-17.326540,-17.326540,2.410653,4.878032
2019-08-15 10:00:00,-0.005587,204.783786,343.193825,5.006000,8430.000000,80.069031,28.049608,539.617483,431.693987,287.298039,-17.286540,-17.286540,2.542419,5.215564
2019-08-15 11:00:00,-0.005576,215.924175,343.108862,4.364000,8430.000000,86.148107,4.718821,344.349361,275.479488,208.371764,-17.841920,-17.841920,2.514068,4.547175
2019-08-15 12:00:00,-0.005574,203.276881,343.053653,4.798000,8430.000000,81.809822,24.568041,143.148181,114.518545,86.859517,-18.941080,-18.941080,2.547502,5.000294
2019-08-15 13:00:00,-0.005578,207.382407,343.120829,6.558000,8430.000000,83.732748,13.091327,0.000000,0.000000,0.000000,-18.932760,-18.932760,2.581543,6.834444
2019-08-15 14:00:00,-0.005575,208.087168,343.265505,9.180000,8430.000000,83.813413,12.545241,0.000000,0.000000,0.000000,-18.761500,-18.761500,2.619410,9.629282
2019-08-15 15:00:00,-0.005577,205.584116,343.646492,8.190000,8430.000000,83.031142,12.437128,0.000000,0.000000,0.000000,-19.032340,-19.032340,2.668914,8.535391
2019-08-15 16:00:00,-0.005578,211.405504,343.734755,8.310000,8430.000000,85.305829,13.197428,0.000000,0.000000,0.000000,-18.712760,-18.712760,2.697432,8.659990
2019-08-15 17:00:00,-0.005574,207.883218,343.376916,6.759000,8430.000000,84.391102,7.989756,0.000000,0.000000,0.000000,-19.221080,-19.221080,2.755415,7.044293
2019-08-15 18:00:00,-0.005578,207.398407,343.323858,6.603000,8430.000000,84.486302,8.796602,0.000000,0.000000,0.000000,-19.442760,-19.442760,2.779950,6.881910
2019-08-15 19:00:00,-0.005592,201.858367,343.054402,4.244000,7945.000000,81.004229,16.665337,0.000000,0.000000,0.000000,-18.847760,-18.847760,2.849918,4.671438
2019-08-15 20:00:00,-0.005617,168.215929,342.638594,4.499000,7945.000000,70.219964,3.908488,0.000000,0.000000,0.000000,-19.390385,-19.390385,2.979564,4.952985
2019-08-15 21:00:00,-0.005622,164.659267,342.501595,6.909000,8430.000000,69.707056,9.069664,0.000000,0.000000,0.000000,-20.911240,-20.911240,3.114594,7.202025
2019-08-15 22:00:00,-0.005618,163.224472,342.504402,6.837000,8430.000000,67.624588,18.289261,0.000000,0.000000,0.000000,-20.869560,-20.869560,3.230499,7.126971
2019-08-15 23:00:00,-0.005610,161.254367,342.394688,6.462000,8430.000000,64.349457,16.303150,0.000000,0.000000,0.000000,-20.666200,-20.666200,3.336784,6.735933
2019-08-16 00:00:00,-0.005597,156.006509,342.456605,5.829000,8430.000000,57.349149,18.891237,56.866441,45.493153,34.795900,-20.730740,-20.730740,3.439763,6.076297
2019-08-16 01:00:00,-0.005603,157.680801,342.693180,4.446000,7945.000000,57.503944,25.503251,257.953960,206.363168,159.853616,-19.982715,-19.982715,3.538489,4.895399
2019-08-16 02:00:00,-0.005611,158.733560,342.909598,4.443000,8430.000000,53.969928,27.039675,460.432088,368.345670,257.602443,-18.266620,-18.266620,3.591554,4.629536
2019-08-16 03:00:00,-0.005631,158.396149,343.200396,5.944000,8430.000000,52.034723,16.024751,672.143156,537.714525,296.252575,-17.765020,-17.765020,3.702455,6.192849
2019-08-16 04:00:00,-0.005660,163.634157,343.233108,4.807000,8430.000000,58.621766,24.953422,846.742437,677.393949,280.974134,-17.567200,-17.567200,3.782973,5.007847
2019-08-16 05:00:00,-0.005674,212.299512,343.378130,4.311000,8430.000000,83.770825,19.005270,980.149813,784.119850,249.191873,-17.393080,-17.393080,3.823215,4.491936
2019-08-16 06:00:00,-0.005694,178.072051,343.332024,5.218000,8430.000000,67.186384,16.120973,1018.109536,814.487629,91.555301,-17.091480,-17.091480,3.864056,5.435301
2019-08-16 07:00:00,-0.005728,193.330246,343.278781,6.376000,8430.000000,74.729079,6.787257,969.484107,775.587285,23.690654,-17.325760,-17.325760,3.871625,6.641395
2019-08-16 08:00:00,-0.005754,183.639735,343.229230,3.429000,8430.000000,69.788511,21.865513,871.616852,697.293482,83.849419,-17.076680,-17.076680,3.785725,3.571433
2019-08-16 09:00:00,-0.005766,177.414297,342.918349,2.926000,7945.000000,66.054741,23.166251,752.138170,601.710536,1.618881,-16.545230,-16.545230,3.661962,3.218675
2019-08-16 10:00:00,-0.005787,172.628392,342.704972,4.020000,8430.000000,64.634108,10.954869,575.756992,460.605593,103.523962,-17.100540,-17.100540,3.552124,4.186768
2019-08-16 11:00:00,-0.005803,196.973530,342.340597,5.445000,8430.000000,77.030355,10.458477,366.190294,292.952235,83.833021,-17.717260,-17.717260,3.508407,5.671286
2019-08-16 12:00:00,-0.005803,192.357416,342.568965,3.744000,8430.000000,75.062752,25.291679,150.194034,120.155227,31.815478,-17.857260,-17.857260,3.405997,3.899681
2019-08-16 13:00:00,-0.005805,174.974169,342.795509,3.131000,7945.000000,76.245859,17.443943,0.000000,0.000000,0.000000,-18.281525,-18.281525,3.358815,3.441437
2019-08-16 14:00:00,-0.005804,177.039215,342.910979,6.645000,7945.000000,79.184284,19.478113,0.000000,0.000000,0.000000,-18.319620,-18.319620,3.295740,7.303860
2019-08-16 15:00:00,-0.005807,176.858213,342.747998,6.421000,7945.000000,79.412274,13.997446,0.000000,0.000000,0.000000,-18.482335,-18.482335,3.251296,7.062310
2019-08-16 16:00:00,-0.005806,215.632120,343.060082,4.918000,7945.000000,85.974046,12.348145,0.000000,0.000000,0.000000,-17.817430,-17.817430,3.167395,5.407246
2019-08-16 17:00:00,-0.005803,220.420069,342.978059,2.323000,7945.000000,87.259797,8.032362,0.000000,0.000000,0.000000,-17.166715,-17.166715,3.029314,2.553999
2019-08-16 18:00:00,-0.005787,217.708353,342.709969,3.399000,8430.000000,86.196898,9.105724,0.000000,0.000000,0.000000,-17.310540,-17.310540,2.980085,3.540124
2019-08-16 19:00:00,-0.005770,214.149578,342.378287,5.607000,8430.000000,86.172871,8.946888,0.000000,0.000000,0.000000,-18.423400,-18.423400,2.885712,5.911835
2019-08-16 20:00:00,-0.005743,214.115118,342.137579,5.986000,8430.000000,86.213678,8.368888,0.000000,0.000000,0.000000,-18.462060,-18.462060,2.790101,6.500748
2019-08-16 21:00:00,-0.005725,215.985554,342.171746,3.490000,8430.000000,86.966057,11.789210,0.000000,0.000000,0.000000,-18.374500,-18.374500,2.661167,3.635894
2019-08-16 22:00:00,-0.005707,216.247987,342.132700,3.862000,8430.000000,87.314685,11.428384,0.000000,0.000000,0.000000,-18.526940,-18.526940,2.537798,4.023664
2019-08-16 23:00:00,-0.005696,214.187161,342.202297,3.440000,8430.000000,86.895488,9.903300,0.000000,0.000000,0.000000,-18.902320,-18.902320,2.403932,3.584281
2019-08-17 00:00:00,-0.005692,200.202432,342.321276,4.343000,7945.000000,80.636446,10.277295,58.229715,46.583772,11.882928,-19.129260,-19.129260,2.263910,4.777928
2019-08-17 01:00:00,-0.005693,195.586594,342.362599,5.038000,7945.000000,79.582637,21.800265,281.699921,225.359937,53.828980,-19.899165,-19.899165,2.154253,5.543524
2019-08-17 02:00:00,-0.005697,199.039655,342.549798,6.098000,7945.000000,81.285084,17.351359,498.411224,398.728979,54.180391,-19.950785,-19.950785,2.100191,6.710112
2019-08-17 03:00:00,-0.005720,185.126872,342.709885,6.878000,7945.000000,74.638591,23.116253,688.973742,551.178993,89.446751,-19.889600,-19.889600,2.057812,7.566659
2019-08-17 04:00:00,-0.005741,192.779395,342.928368,6.696000,7945.000000,76.944747,18.698580,850.702146,680.561717,126.482786,-18.997605,-18.997605,2.098798,7.379798
2019-08-17 05:00:00,-0.005738,170.003553,343.104850,6.214000,7945.000000,65.346254,39.713829,954.671442,763.737154,41.728012,-18.410890,-18.410890,2.125261,6.833110
2019-08-17 06:00:00,-0.005739,190.359763,342.931593,5.475000,7945.000000,74.267488,22.988409,1064.276956,851.421564,82.187431,-17.955795,-17.955795,2.132661,6.024500
2019-08-17 07:00:00,-0.005724,195.836668,343.010504,6.388000,7945.000000,77.104665,18.691170,1056.117037,844.893630,190.072382,-18.128220,-18.128220,2.157980,7.026876
2019-08-17 08:00:00,-0.005704,205.201032,343.130355,4.322000,7945.000000,80.116893,37.883965,987.680972,790.144778,221.574578,-17.187120,-17.187120,2.252161,4.752281
2019-08-17 09:00:00,-0.005686,210.099086,342.907109,3.981000,7945.000000,81.098920,10.318625,840.893859,672.715087,98.166128,-16.305830,-16.305830,2.175093,4.378703
2019-08-17 10:00:00,-0.005674,207.298076,342.848588,5.739000,7945.000000,81.897868,5.642141,678.570306,542.856245,97.557252,-17.717970,-17.717970,2.160963,6.311505
2019-08-17 11:00:00,-0.005685,216.937421,342.751077,5.917000,7945.000000,87.057436,4.461001,453.676575,362.941260,96.232697,-18.132925,-18.132925,2.222000,6.507302
2019-08-17 12:00:00,-0.005694,211.772008,342.765355,8.340000,7945.000000,84.886297,7.870675,191.733909,153.387128,37.840429,-18.311070,-18.311070,2.227497,9.172903
2019-08-17 13:00:00,-0.005697,213.575203,342.834598,6.349000,7945.000000,86.450582,12.350131,0.000000,0.000000,0.000000,-18.795785,-18.795785,2.265137,6.988578
2019-08-17 14:00:00,-0.005707,173.767892,343.073970,6.229000,7945.000000,78.459376,20.184029,0.000000,0.000000,0.000000,-19.611835,-19.611835,2.319889,6.853875
2019-08-17 15:00:00,-0.005719,173.393564,343.090269,6.957000,7945.000000,79.967350,16.634883,0.000000,0.000000,0.000000,-20.315695,-20.315695,2.390643,7.657570
2019-08-17 16:00:00,-0.005730,202.146826,343.215375,6.219000,8430.000000,83.350935,13.593390,0.000000,0.000000,0.000000,-20.366600,-20.366600,2.476295,6.481002
2019-08-17 17:00:00,-0.005752,168.449700,343.058075,7.104000,7945.000000,72.144922,21.154168,0.000000,0.000000,0.000000,-19.947560,-19.947560,2.553916,7.815373
2019-08-17 18:00:00,-0.005779,167.471084,342.949116,5.923000,7945.000000,70.674411,27.528574,0.000000,0.000000,0.000000,-19.901995,-19.901995,2.570856,6.520465
2019-08-17 19:00:00,-0.005797,153.132110,342.738964,8.020000,7945.000000,50.948482,41.487086,0.000000,0.000000,0.000000,-19.868285,-19.868285,2.581092,8.933810
2019-08-17 20:00:00,-0.005809,153.132492,342.369707,8.720000,7945.000000,48.838809,49.515336,0.000000,0.000000,0.000000,-19.137145,-19.137145,2.560158,9.772293
2019-08-17 21:00:00,-0.005825,144.487219,342.295174,5.817000,7945.000000,36.340724,51.517513,0.000000,0.000000,0.000000,-18.908625,-18.908625,2.552460,6.112658
2019-08-17 22:00:00,-0.005836,142.854906,342.335395,7.392000,8430.000000,37.805652,43.239947,0.000000,0.000000,0.000000,-20.191120,-20.191120,2.490718,7.774757
2019-08-17 23:00:00,-0.005847,139.604623,342.471048,5.471000,8430.000000,33.254932,49.684436,0.000000,0.000000,0.000000,-20.155740,-20.155740,2.412545,6.027322
2019-08-18 00:00:00,-0.005860,140.938153,342.404707,7.219000,8430.000000,36.666012,37.740140,72.034011,57.627209,13.927607,-20.711200,-20.711200,2.346541,7.521900
2019-08-18 01:00:00,-0.005867,140.633147,342.545999,4.926000,7945.000000,32.834268,34.339689,351.065511,280.852409,63.098306,-19.519635,-19.519635,2.371354,5.424111
2019-08-18 02:00:00,-0.005861,141.992626,342.970849,4.103000,8430.000000,38.281354,30.842608,615.279501,492.223601,70.815112,-20.771620,-20.771620,2.373609,4.275191
2019-08-18 03:00:00,-0.005824,144.414700,343.239564,4.899000,7945.000000,34.985839,20.311856,852.835293,682.268234,123.539138,-18.477720,-18.477720,2.378243,5.410114
2019-08-18 04:00:00,-0.005799,146.222957,343.455167,3.241000,8430.000000,38.038555,26.905841,1046.097185,836.877748,167.697559,-18.675580,-18.675580,2.265421,3.421023
2019-08-18 05:00:00,-0.005792,153.140872,343.502000,3.610000,7945.000000,43.389229,18.359199,1201.787447,961.429957,101.189125,-17.273760,-17.273760,2.240908,3.970663
2019-08-18 06:00:00,-0.005798,155.371837,343.440134,4.477000,7945.000000,46.897460,16.223039,1221.995469,977.596375,91.175808,-17.427190,-17.427190,2.249488,4.924241
2019-08-18 07:00:00,-0.005819,181.203926,343.317338,3.189000,7945.000000,70.133432,27.180633,1135.021276,908.017021,115.751956,-18.078195,-18.078195,2.202984,3.507299
2019-08-18 08:00:00,-0.005838,195.707394,343.042883,3.448000,8430.000000,77.315585,18.026229,1034.751916,827.801533,148.960185,-18.311960,-18.311960,2.208643,3.591423
2019-08-18 09:00:00,-0.005859,158.847385,342.989575,6.217000,7945.000000,53.183238,46.224340,875.286795,700.229436,88.394429,-17.945395,-17.945395,2.251524,6.834128
2019-08-18 10:00:00,-0.005876,163.748183,342.893568,5.094000,7945.000000,59.045176,27.820645,673.351317,538.681054,42.486531,-17.657780,-17.657780,2.258217,5.600438
2019-08-18 11:00:00,-0.005878,187.931711,342.473413,5.916000,7945.000000,74.114679,2.132265,425.742405,340.593924,32.532292,-18.626590,-18.626590,2.182754,6.509219
2019-08-18 12:00:00,-0.005863,200.776746,342.598663,2.943000,8430.000000,79.024056,13.864356,168.476081,134.780865,10.134845,-17.852460,-17.852460,2.143259,3.065065
2019-08-18 13:00:00,-0.005852,207.858132,342.705320,4.239000,7945.000000,83.678344,1.195762,0.000000,0.000000,0.000000,-18.743060,-18.743060,2.054361,4.661404
2019-08-18 14:00:00,-0.005849,170.842003,342.891380,6.287000,7945.000000,75.200909,35.233233,0.000000,0.000000,0.000000,-19.871345,-19.871345,2.019170,6.914922
2019-08-18 15:00:00,-0.005831,174.428158,343.137566,3.466000,7945.000000,79.579956,20.305557,0.000000,0.000000,0.000000,-19.687055,-19.687055,1.965441,3.812800
2019-08-18 16:00:00,-0.005824,218.864200,343.210903,3.208000,7945.000000,89.635147,21.353509,0.000000,0.000000,0.000000,-19.267720,-19.267720,1.970963,3.529718
2019-08-18 17:00:00,-0.005818,210.405147,343.292549,3.642000,7945.000000,85.955329,15.671306,0.000000,0.000000,0.000000,-19.478290,-19.478290,1.963237,4.006513
2019-08-18 18:00:00,-0.005808,202.114780,342.865443,4.824000,8430.000000,82.920782,15.909217,0.000000,0.000000,0.000000,-20.079360,-20.079360,1.998606,5.026336
2019-08-18 19:00:00,-0.005803,204.638348,342.578041,5.230000,7945.000000,84.578836,16.338273,0.000000,0.000000,0.000000,-20.403715,-20.403715,2.095975,5.755603
2019-08-18 20:00:00,-0.005810,158.455976,342.052538,4.653000,8430.000000,67.568905,18.458477,0.000000,0.000000,0.000000,-23.180200,-23.180200,2.170481,4.850607
2019-08-18 21:00:00,-0.005810,142.037787,341.835747,4.901000,7945.000000,38.284687,30.611840,0.000000,0.000000,0.000000,-20.751050,-20.751050,2.257178,5.399911
2019-08-18 22:00:00,-0.005820,141.646411,342.017718,3.576000,7945.000000,38.711157,12.166848,0.000000,0.000000,0.000000,-21.090100,-21.090100,2.452744,3.937993
2019-08-18 23:00:00,-0.005834,138.885804,341.760779,4.784000,7945.000000,34.619380,7.639440,0.000000,0.000000,0.000000,-20.979770,-20.979770,2.614848,5.269009
2019-08-19 00:00:00,-0.005842,150.675604,341.837587,5.982000,7945.000000,51.011764,18.073586,61.291402,49.033121,3.767262,-21.069010,-21.069010,2.753272,6.586065
2019-08-19 01:00:00,-0.005831,153.170165,342.194053,8.600000,7945.000000,54.117775,24.327592,314.924778,251.939823,19.146100,-20.960055,-20.960055,2.707884,9.460249
2019-08-19 02:00:00,-0.005842,155.507048,342.495706,9.280000,7945.000000,62.111431,25.201893,551.184996,440.947997,23.249383,-20.884010,-20.884010,2.667590,10.239106
2019-08-19 03:00:00,-0.005864,174.276769,342.607438,8.650000,7945.000000,70.384989,12.545240,745.005670,596.004536,19.520489,-20.484920,-20.484920,2.637409,9.541118
2019-08-19 04:00:00,-0.005877,187.113863,342.696702,8.320000,8430.000000,73.569689,27.029523,893.268064,714.614451,16.245240,-18.518340,-18.518340,2.676604,8.665797
2019-08-19 05:00:00,-0.005892,187.876532,342.826494,8.910000,8430.000000,72.961661,27.408991,964.044214,771.235371,35.392666,-17.864640,-17.864640,2.638783,9.279123
2019-08-19 06:00:00,-0.005892,195.481824,342.743359,8.560000,8430.000000,77.537942,24.998995,986.086974,788.869579,40.932413,-18.534640,-18.534640,2.578358,8.915571
2019-08-19 07:00:00,-0.005879,203.842095,342.918010,5.316000,8430.000000,81.190085,19.666171,994.458617,795.566894,83.310170,-18.339180,-18.339180,2.488112,5.536768
2019-08-19 08:00:00,-0.005871,183.280995,342.928902,5.037000,7945.000000,71.278421,25.606946,906.077733,724.862187,197.075283,-18.190255,-18.190255,2.282107,5.537636
2019-08-19 09:00:00,-0.005860,205.484190,342.697051,5.301000,7945.000000,81.930274,12.172871,787.866510,630.293208,173.048078,-18.316300,-18.316300,2.245975,5.831528
2019-08-19 10:00:00,-0.005859,203.262526,342.730364,6.100000,7945.000000,81.859252,10.739787,601.234980,480.987984,117.858162,-18.979395,-18.979395,2.181107,6.706369
2019-08-19 11:00:00,-0.005847,217.934197,342.566767,6.114000,7945.000000,88.854083,11.362182,387.322405,309.857924,120.218531,-19.033535,-19.033535,2.163784,6.723649
2019-08-19 12:00:00,-0.005857,218.830186,342.724942,3.807000,8430.000000,88.933615,19.005254,151.566240,121.252992,47.958654,-18.799940,-18.799940,2.180525,3.965538
2019-08-19 13:00:00,-0.005864,163.016842,342.738466,2.260000,8430.000000,64.061794,62.995114,0.000000,0.000000,0.000000,-19.722880,-19.722880,2.199113,2.354435
2019-08-19 14:00:00,-0.005868,154.043692,342.955967,5.498000,7945.000000,52.010246,80.043620,0.000000,0.000000,0.000000,-19.803540,-19.803540,2.210040,6.043728
2019-08-19 15:00:00,-0.005872,144.803052,343.069774,5.468000,7945.000000,41.723268,84.670085,0.000000,0.000000,0.000000,-20.629160,-20.629160,2.107377,6.012015
2019-08-19 16:00:00,-0.005870,145.994561,342.911566,5.535000,8430.000000,38.656254,45.128040,0.000000,0.000000,0.000000,-18.995400,-18.995400,1.963834,6.169714
2019-08-19 17:00:00,-0.005854,144.222504,342.752214,9.450000,8430.000000,36.530121,12.136738,0.000000,0.000000,0.000000,-19.098680,-19.098680,1.932883,10.677412
2019-08-19 18:00:00,-0.005848,143.351496,342.480675,10.250000,8430.000000,36.776221,8.576303,0.000000,0.000000,0.000000,-19.596160,-19.596160,1.923353,11.647239
2019-08-19 19:00:00,-0.005844,153.795958,342.198837,10.700000,8430.000000,52.535050,37.932260,0.000000,0.000000,0.000000,-20.104480,-20.104480,1.836077,11.981674
2019-08-19 20:00:00,-0.005832,151.406222,341.995874,10.110000,8430.000000,50.193103,35.550031,0.000000,0.000000,0.000000,-20.429440,-20.429440,1.851179,11.326111
2019-08-19 21:00:00,-0.005819,159.884813,341.807374,10.200000,8430.000000,61.326920,38.670505,0.000000,0.000000,0.000000,-20.263980,-20.263980,1.814109,11.451091
2019-08-19 22:00:00,-0.005800,155.220556,341.768209,8.720000,8430.000000,55.376295,31.434590,0.000000,0.000000,0.000000,-20.416000,-20.416000,1.723395,9.763676
2019-08-19 23:00:00,-0.005769,158.735184,341.768021,7.299000,8430.000000,59.778897,40.129668,0.000000,0.000000,0.000000,-20.272980,-20.272980,1.705072,7.909121
2019-08-20 00:00:00,-0.005747,157.654829,341.975964,7.388000,8430.000000,59.130091,33.633634,53.213590,42.570872,17.006638,-20.563740,-20.563740,1.655719,8.155731
2019-08-20 01:00:00,-0.005741,156.552462,342.216596,6.845000,8430.000000,56.299174,34.906719,285.652238,228.521790,91.095860,-20.101220,-20.101220,1.636861,7.591444
2019-08-20 02:00:00,-0.005735,156.174394,342.448329,7.399000,8430.000000,54.423687,21.897709,503.659641,402.927713,163.805269,-19.628700,-19.628700,1.622037,8.114022
