,record#,T_HMP,T_109,RH,WS_MAX,WS_AVG,WDIR,WS_MAX_2,WS_AVG_2,WDIR_2,SW_IN_SAMP,SW_IN_MAX,SW_IN_AVG,SW_OUT_SAMP,SW_OUT_MAX,SW_OUT_AVG,LW_IN_SAMP,LW_IN_MAX,LW_IN_AVG,LW_OUT_SAMP,LW_OUT_MAX,LW_OUT_AVG,NET,PRESS
2019-05-28 02:00:00,70.000,-22.140,-21.980,8.820,14.260,9.330,250.400,14.660,9.540,101.300,710.651,710.651,577.060,81.981,81.981,65.855,110.937,112.132,109.204,242.639,242.639,232.485,496.968,379.450
2019-05-28 03:00:00,71.000,-21.660,-21.480,7.870,13.460,9.120,252.200,14.190,9.320,100.700,951.082,951.082,838.860,110.439,110.987,95.690,114.965,115.333,113.119,265.214,265.605,253.735,690.394,379.520
2019-05-28 04:00:00,72.000,-20.730,-20.530,8.200,16.090,9.530,254.300,16.360,9.940,98.000,1139.485,1139.485,1050.562,127.245,128.246,119.619,119.430,120.765,117.014,287.137,287.813,276.416,844.533,379.500
2019-05-28 05:00:00,73.000,-19.620,-19.370,6.510,13.930,9.070,251.800,14.530,9.310,100.600,1277.663,1277.663,1212.027,144.553,144.553,136.135,124.477,125.259,121.386,312.360,312.360,299.880,945.227,379.600
2019-05-28 06:00:00,74.000,-18.870,-18.590,14.820,14.360,8.960,254.400,14.960,9.310,98.200,1301.120,1317.719,1295.069,152.653,156.511,150.116,131.449,132.823,127.768,330.742,332.015,321.910,949.174,379.600
2019-05-28 07:00:00,75.000,-17.790,-17.350,31.890,11.730,7.739,247.000,11.900,7.982,105.700,1238.206,1313.149,1278.221,152.986,157.334,154.180,137.992,138.268,133.255,349.279,349.354,341.286,873.933,379.650
2019-05-28 08:00:00,76.000,-16.560,-16.190,81.300,15.690,8.140,253.400,16.090,8.400,99.900,1293.013,1293.013,1107.900,158.308,158.833,138.821,225.088,248.398,159.477,340.825,360.214,350.138,1018.969,379.520
2019-05-28 09:00:00,77.000,-16.720,-16.340,48.710,12.560,7.462,251.800,12.890,7.675,101.500,1026.381,1448.058,883.595,132.705,181.097,118.728,154.591,242.260,198.698,338.664,347.111,339.395,709.604,379.460
2019-05-28 10:00:00,78.000,-15.590,-15.220,43.500,12.160,7.120,253.700,12.790,7.355,99.300,791.967,1124.052,660.685,109.045,152.687,105.368,141.868,242.939,188.232,328.159,347.767,334.063,496.631,379.480
2019-05-28 11:00:00,79.000,-15.240,-14.910,65.900,15.430,8.270,250.100,15.960,8.560,102.800,592.803,783.349,630.088,96.023,108.812,93.602,165.241,190.161,148.980,317.652,327.502,319.080,344.369,379.330
2019-05-28 12:00:00,80.000,-15.200,-14.920,40.260,13.230,7.933,260.700,13.330,8.250,91.600,244.574,587.696,379.091,50.439,95.560,65.699,128.160,238.494,149.368,289.002,320.420,304.534,33.294,379.420
2019-05-28 13:00:00,81.000,-16.060,-15.760,10.960,13.460,8.990,254.200,13.930,9.370,98.800,3.247,238.894,114.746,6.155,49.370,29.075,121.394,131.058,124.841,259.416,289.841,275.215,-140.931,379.510
2019-05-28 14:00:00,82.000,-18.310,-18.290,9.460,13.360,8.500,260.000,13.660,8.770,92.700,-5.085,-2.232,0.000,1.084,2.499,0.000,125.214,126.766,123.334,237.781,259.632,246.605,-118.737,379.450
2019-05-28 15:00:00,83.000,-19.220,-19.180,8.420,12.990,8.590,251.000,13.490,8.860,101.300,-5.303,-4.875,0.000,1.342,2.140,0.000,126.201,129.307,125.505,229.866,237.212,233.430,-110.310,379.730
2019-05-28 16:00:00,84.000,-19.450,-19.420,16.930,18.160,7.888,258.500,18.390,8.140,94.100,-3.286,-3.286,0.000,0.712,1.569,0.000,155.288,159.871,133.708,229.865,230.204,228.537,-78.574,379.700
2019-05-28 17:00:00,85.000,-19.750,-19.760,19.140,12.360,6.823,249.100,12.860,6.975,103.100,-5.359,-3.038,0.000,0.677,1.536,0.000,128.669,172.414,144.563,222.625,231.734,227.264,-99.992,379.680
2019-05-28 18:00:00,86.000,-20.860,-20.860,43.620,10.560,6.842,232.700,10.760,7.034,120.000,-4.539,-4.101,0.000,0.921,1.308,0.000,130.261,140.873,130.814,219.421,222.640,220.902,-94.619,379.320
2019-05-28 19:00:00,87.000,-20.990,-20.980,39.350,11.330,7.018,239.600,11.530,7.212,113.100,-4.512,-3.831,0.000,1.087,1.510,0.000,130.439,130.822,129.424,217.390,219.459,218.092,-92.549,378.880
2019-05-28 20:00:00,88.000,-20.620,-20.610,71.920,12.890,8.110,241.200,13.260,8.300,111.100,-4.516,-3.961,0.000,0.922,1.721,0.000,129.459,130.716,129.650,216.933,217.646,217.171,-92.911,378.490
2019-05-28 21:00:00,89.000,-21.460,-21.480,74.310,12.100,8.830,238.000,12.200,9.060,114.700,-4.222,-4.162,0.000,1.032,1.068,0.000,126.793,136.753,127.823,214.800,217.414,216.115,-93.261,378.240
2019-05-28 22:00:00,90.000,-22.040,-22.030,17.710,13.360,8.440,245.000,13.630,8.650,107.700,-5.428,-3.793,0.000,1.273,1.324,0.000,107.623,131.325,120.687,208.290,215.160,212.455,-107.368,378.250
2019-05-28 23:00:00,91.000,-22.260,-22.270,9.360,12.500,9.260,249.100,13.160,9.480,103.100,-5.582,-4.889,0.000,0.615,1.130,0.000,101.918,107.745,102.525,205.289,208.127,206.383,-109.567,378.110
2019-05-29 00:00:00,92.000,-22.570,-22.450,4.818,11.930,7.859,250.400,12.030,8.080,101.300,155.001,155.001,50.145,19.166,19.166,7.561,102.369,102.369,101.079,208.024,208.024,205.607,30.180,378.400
2019-05-29 01:00:00,93.000,-22.690,-22.460,4.904,11.730,7.363,251.800,12.330,7.581,100.500,433.519,433.519,294.144,46.252,46.566,32.728,105.547,106.000,104.104,221.740,221.823,214.486,271.075,378.710
2019-05-29 02:00:00,94.000,-22.430,-22.230,4.818,12.830,8.530,247.200,12.960,8.720,105.000,711.112,711.112,577.647,80.642,80.780,65.103,108.566,108.930,107.464,240.064,240.098,231.681,498.972,378.940
2019-05-29 03:00:00,95.000,-22.200,-21.990,5.109,14.860,8.910,239.500,15.030,9.160,113.100,951.119,951.119,840.240,109.161,109.161,94.593,112.908,113.350,110.924,263.005,263.128,252.266,691.862,378.960
2019-05-29 04:00:00,96.000,-20.990,-20.720,4.848,13.590,8.550,249.800,14.190,8.700,102.800,1146.998,1146.998,1054.838,126.659,128.634,118.516,118.459,118.631,114.790,291.345,292.281,277.373,847.453,379.030
2019-05-29 05:00:00,97.000,-19.910,-19.660,13.680,14.390,8.570,254.500,15.090,8.940,98.000,1280.587,1280.587,1224.262,144.054,144.054,135.623,122.896,127.543,121.728,313.701,315.280,303.957,945.729,379.120
2019-05-29 06:00:00,98.000,-19.390,-19.100,15.140,13.660,7.867,253.900,14.330,8.120,99.400,1280.225,1325.802,1305.906,149.585,154.848,148.829,129.104,132.400,127.756,335.061,336.841,328.308,924.683,379.270
2019-05-29 07:00:00,99.000,-18.780,-18.400,54.240,12.760,7.717,254.700,12.760,7.934,98.200,1226.447,1302.380,1272.378,147.124,159.152,151.588,145.855,154.207,135.015,352.538,352.871,343.546,872.640,379.260
2019-05-29 08:00:00,100.000,-17.540,-17.110,69.030,11.260,7.132,257.500,11.560,7.317,96.000,1149.022,1350.049,1065.844,143.853,174.069,133.236,180.505,239.936,189.923,350.708,364.635,353.286,834.967,379.170
2019-05-29 09:00:00,101.000,-16.570,-16.130,82.700,10.800,6.729,249.100,10.930,6.919,103.600,380.538,1208.217,772.209,46.326,158.041,111.864,240.686,244.822,205.097,322.770,351.608,344.498,252.129,379.130
2019-05-29 10:00:00,102.000,-16.130,-15.760,57.920,12.160,7.249,251.700,12.460,7.468,100.900,770.899,1065.842,614.869,103.353,136.194,108.935,139.321,242.295,173.564,323.505,330.786,324.830,483.362,379.000
2019-05-29 11:00:00,103.000,-14.980,-14.500,54.480,10.700,5.969,245.600,10.830,5.994,107.100,466.315,770.216,599.966,73.010,108.052,90.213,168.247,193.163,158.579,320.721,327.918,324.874,240.831,379.030
2019-05-29 12:00:00,104.000,-15.630,-15.250,55.290,11.330,6.568,265.200,11.300,6.758,87.900,180.008,497.651,349.793,30.687,84.130,60.988,176.016,184.564,162.268,296.719,322.308,310.337,28.617,378.980
2019-05-29 13:00:00,105.000,-17.240,-17.080,77.850,12.200,6.689,238.100,12.330,6.771,114.200,17.454,150.890,72.447,4.881,26.665,13.590,208.088,228.089,192.970,270.458,295.608,280.155,-49.797,379.190
2019-05-29 14:00:00,106.000,-17.760,-17.680,77.390,13.360,6.697,259.700,13.560,6.822,93.200,-1.439,13.881,0.000,1.584,4.912,0.000,210.340,227.041,207.227,257.519,268.629,261.915,-50.202,379.230
2019-05-29 15:00:00,107.000,-18.970,-18.930,81.500,13.160,6.116,242.400,13.490,6.195,110.000,-1.275,-0.688,0.000,1.001,1.397,0.000,210.459,229.432,200.079,247.429,258.198,250.932,-39.246,379.490
2019-05-29 16:00:00,108.000,-18.760,-18.690,80.900,12.060,6.277,252.200,12.360,6.438,100.700,-0.820,-0.295,0.000,0.745,1.859,0.000,222.840,228.620,222.684,248.383,250.276,249.150,-27.107,379.710
2019-05-29 17:00:00,109.000,-18.700,-18.620,73.610,10.960,5.946,235.500,11.260,6.047,117.100,-1.508,-0.397,0.000,0.757,1.369,0.000,208.545,226.278,218.123,244.319,248.000,246.486,-38.039,379.600
2019-05-29 18:00:00,110.000,-19.260,-19.280,64.880,6.331,3.133,237.900,6.397,3.083,113.000,-6.781,-1.824,0.000,0.694,1.256,0.000,146.504,205.689,166.207,230.217,243.818,235.821,-91.187,379.340
2019-05-29 19:00:00,111.000,-20.250,-20.400,69.090,5.998,0.804,241.700,5.931,0.755,111.100,-5.124,-3.369,0.000,2.009,2.426,0.000,144.486,146.548,143.293,224.832,229.938,226.966,-87.480,378.960
2019-05-29 20:00:00,112.000,-19.710,-19.750,69.700,11.160,5.184,238.600,11.660,5.251,111.700,-4.471,-2.045,0.000,0.764,3.644,0.000,146.331,148.181,145.921,224.997,225.930,225.083,-83.900,378.580
2019-05-29 21:00:00,113.000,-20.060,-20.070,73.220,10.560,5.959,246.200,10.960,6.029,106.700,-4.916,-3.655,0.000,0.786,1.435,0.000,137.291,147.475,141.570,221.400,224.934,223.200,-89.812,378.440
2019-05-29 22:00:00,114.000,-20.340,-20.340,68.740,9.230,6.162,238.800,9.600,6.286,113.800,-5.016,-3.996,0.000,0.964,1.698,0.000,133.153,137.424,135.506,219.352,221.494,220.342,-92.180,378.180
2019-05-29 23:00:00,115.000,-20.270,-20.290,61.690,8.800,5.963,230.200,9.200,6.121,122.600,-4.490,-4.380,0.000,1.101,1.739,0.000,130.527,132.693,131.447,217.497,219.184,218.215,-92.561,378.180
2019-05-30 00:00:00,116.000,-20.670,-20.600,72.400,8.400,5.960,235.600,8.630,6.103,116.900,153.896,153.896,39.345,20.356,20.356,6.632,128.357,130.493,128.477,219.560,219.560,217.327,42.338,378.260
2019-05-30 01:00:00,117.000,-21.210,-20.900,33.730,10.330,6.310,240.800,10.760,6.364,111.600,431.050,431.050,290.887,47.599,47.715,34.008,125.093,128.529,125.304,231.749,231.749,224.853,276.795,378.480
2019-05-30 02:00:00,118.000,-20.990,-20.600,37.630,8.530,4.129,244.500,8.760,4.067,107.900,729.097,729.097,584.429,79.873,80.816,65.552,135.308,135.993,129.867,259.858,259.858,244.404,524.674,378.730
2019-05-30 03:00:00,119.000,-20.710,-20.300,25.150,8.360,4.857,234.300,8.500,4.899,118.000,953.375,953.375,841.982,108.294,108.294,93.211,135.953,137.103,135.117,284.503,284.503,272.437,696.531,378.830
2019-05-30 04:00:00,120.000,-20.130,-19.730,34.810,7.764,5.261,243.700,7.997,5.354,108.800,1244.637,1244.637,1025.059,136.714,136.714,114.986,150.218,150.218,141.486,314.731,314.731,299.582,943.411,378.990
2019-05-30 05:00:00,121.000,-19.090,-18.640,43.800,8.560,5.161,244.100,8.700,5.248,108.800,1263.822,1283.650,1210.881,140.152,141.702,132.561,149.796,157.447,150.001,345.614,345.614,330.894,927.852,378.990
2019-05-30 06:00:00,122.000,-17.470,-17.030,50.470,10.960,6.435,246.800,11.000,6.591,105.800,1295.968,1405.514,1302.725,154.523,160.839,148.408,153.869,179.008,155.155,362.481,362.481,353.067,932.833,378.870
2019-05-30 07:00:00,123.000,-16.100,-15.710,87.600,11.400,5.603,253.800,11.700,5.686,99.600,1191.924,1359.125,1038.621,132.964,161.994,127.209,240.492,250.108,215.531,349.508,372.007,360.217,949.945,378.990
2019-05-30 08:00:00,124.000,-16.120,-15.700,86.300,9.260,5.165,254.900,9.700,5.312,97.800,1148.307,1452.691,927.023,129.831,162.433,106.347,234.958,248.597,233.328,341.203,347.760,336.316,912.231,378.950
2019-05-30 09:00:00,125.000,-15.900,-15.250,71.610,9.460,6.239,262.700,9.900,6.410,90.200,989.579,1266.125,973.448,129.578,151.543,133.241,173.644,231.362,168.159,353.150,353.150,347.672,680.495,378.790
2019-05-30 10:00:00,126.000,-15.320,-14.760,88.500,8.460,5.448,255.300,8.630,5.521,97.800,634.723,1292.216,823.018,86.126,166.541,116.172,237.863,244.256,209.325,342.534,367.301,357.751,443.927,378.800
2019-05-30 11:00:00,127.000,-15.330,-14.810,58.070,8.060,5.510,247.600,8.330,5.590,105.400,539.489,918.689,601.245,83.761,124.003,86.467,147.484,245.722,188.718,321.503,343.986,332.130,281.709,378.760
2019-05-30 12:00:00,128.000,-15.320,-14.810,51.880,9.860,6.222,246.100,9.930,6.345,106.200,209.606,526.245,359.835,46.264,83.692,64.503,147.793,170.432,151.482,298.592,321.355,310.577,12.543,378.930
2019-05-30 13:00:00,129.000,-16.900,-16.610,56.660,11.200,6.401,246.100,11.730,6.543,106.200,3.083,244.062,80.706,1.841,66.710,20.190,169.499,209.771,165.734,266.901,300.439,281.917,-96.160,379.220
2019-05-30 14:00:00,130.000,-17.790,-17.710,53.180,10.000,5.094,234.700,10.300,5.187,119.000,-2.746,2.158,0.000,1.761,2.699,0.000,187.658,204.924,175.055,255.841,268.375,259.822,-72.691,379.530
2019-05-30 15:00:00,131.000,-18.040,-18.010,55.820,7.730,3.440,224.700,7.997,3.456,125.900,-3.498,-2.317,0.000,1.738,2.688,0.000,180.664,191.232,169.076,248.015,256.254,249.756,-72.588,379.800
2019-05-30 16:00:00,132.000,-19.030,-19.060,58.250,4.898,1.112,11.040,4.765,1.325,325.400,-4.669,-2.800,0.000,1.108,2.784,0.000,160.639,181.139,164.033,239.808,248.111,242.497,-84.946,379.870
2019-05-30 17:00:00,133.000,-18.730,-18.800,77.030,10.760,4.217,216.200,11.230,4.332,134.500,-3.923,-2.655,0.000,-0.439,3.194,0.000,173.881,173.881,152.863,237.574,239.650,236.387,-67.177,379.810
2019-05-30 18:00:00,134.000,-18.460,-18.390,69.920,11.360,7.227,244.600,11.660,7.363,107.700,-0.115,-0.037,0.000,1.042,2.138,0.000,229.341,229.341,212.786,246.201,246.720,243.190,-18.017,379.770
2019-05-30 19:00:00,135.000,-18.200,-18.180,71.830,13.290,8.070,247.400,13.630,8.250,105.600,-0.039,-0.015,0.000,0.833,1.051,0.000,231.072,231.708,230.237,245.723,246.851,246.173,-15.522,379.500
2019-05-30 20:00:00,136.000,-19.190,-19.160,82.700,9.430,5.230,234.300,9.730,5.269,118.200,-0.727,-0.047,0.000,-0.403,0.697,0.000,229.876,231.843,230.672,243.320,245.871,244.654,-13.768,379.340
2019-05-30 21:00:00,137.000,-19.160,-19.060,82.600,11.730,6.034,240.500,12.060,6.127,112.200,-0.400,0.386,0.000,0.323,1.568,0.000,229.270,233.341,229.486,242.863,243.892,242.871,-14.317,379.150
2019-05-30 22:00:00,138.000,-17.950,-17.900,83.100,15.230,8.810,237.700,15.990,9.060,114.700,-0.472,0.119,0.000,0.157,0.790,0.000,231.297,234.647,229.329,243.861,244.386,243.540,-13.194,379.150
2019-05-30 23:00:00,139.000,-18.120,-18.090,83.000,14.590,6.817,242.500,14.960,6.937,109.600,-0.638,-0.159,0.000,0.007,0.402,0.000,228.733,234.371,232.686,242.016,244.181,243.574,-13.928,379.250
2019-05-31 00:00:00,140.000,-19.190,-19.130,68.690,13.530,7.295,240.400,14.090,7.423,111.400,172.794,172.794,39.700,27.916,27.916,7.759,129.741,229.507,157.930,228.029,242.068,231.120,46.590,379.360
2019-05-31 01:00:00,141.000,-20.200,-19.930,80.600,11.160,5.691,241.700,11.500,5.679,110.600,187.525,465.846,237.522,34.522,77.945,40.513,133.314,133.314,128.218,235.736,236.624,230.325,50.581,379.680
2019-05-31 02:00:00,142.000,-20.730,-20.130,46.610,8.100,4.127,228.500,8.330,4.093,124.700,743.440,743.440,582.823,128.080,132.515,103.487,132.644,181.821,149.527,261.069,261.069,251.728,486.936,379.980
2019-05-31 03:00:00,143.000,-20.120,-19.570,77.640,9.660,4.757,231.100,10.160,4.862,122.400,972.849,972.849,858.724,147.192,147.580,136.944,134.172,136.031,131.262,285.311,285.311,272.493,674.518,380.110
2019-05-31 04:00:00,144.000,-19.930,-19.500,66.440,7.297,4.607,253.300,7.397,4.691,100.000,1192.948,1192.948,1040.521,146.618,168.804,142.217,150.014,160.785,142.214,319.039,319.039,299.434,877.305,380.270
2019-05-31 05:00:00,145.000,-19.080,-18.600,83.900,9.560,5.334,247.300,9.630,5.423,105.300,1296.786,1462.503,1045.379,162.133,180.697,132.154,207.243,230.906,184.185,334.469,335.488,323.849,1007.427,380.270
2019-05-31 06:00:00,146.000,-17.540,-17.320,79.550,7.963,4.854,260.300,8.100,4.943,92.700,920.186,1372.322,854.336,131.867,184.929,123.160,209.940,241.120,233.399,321.349,337.023,316.343,676.909,380.240
2019-05-31 07:00:00,147.000,-17.960,-17.490,83.700,8.330,4.725,259.900,8.400,4.776,93.000,1022.373,1612.712,1211.859,155.339,242.054,185.018,219.266,228.706,192.494,367.367,367.367,339.077,718.933,380.180
2019-05-31 08:00:00,148.000,-15.960,-15.190,86.300,6.031,3.191,245.000,6.464,3.042,107.300,881.454,1042.589,811.853,117.413,151.740,110.622,241.347,246.760,240.624,325.228,365.671,339.400,680.160,379.990
2019-05-31 09:00:00,149.000,-14.800,-13.910,83.600,6.297,3.075,256.900,6.464,2.928,95.900,652.566,1361.839,903.487,108.607,210.050,140.486,229.675,246.005,232.292,353.385,357.899,343.162,420.249,379.940
2019-05-31 10:00:00,150.000,-15.380,-14.610,82.500,5.698,2.976,291.200,5.931,2.714,62.210,579.998,1103.919,718.847,91.600,202.451,121.662,248.702,250.017,243.056,351.065,367.380,353.678,386.034,379.870
2019-05-31 11:00:00,151.000,-15.490,-14.940,83.300,7.597,3.045,295.600,7.597,2.821,57.160,425.861,630.985,429.462,191.877,191.877,71.320,237.755,249.982,245.501,289.345,351.392,320.973,182.394,379.670
2019-05-31 12:00:00,152.000,-16.850,-15.430,82.700,5.998,2.144,257.600,6.031,1.977,94.300,322.074,506.530,315.658,138.209,269.107,178.558,236.191,238.220,209.128,290.272,295.137,289.764,129.785,379.770
2019-05-31 13:00:00,153.000,-17.280,-16.230,83.300,5.931,2.009,256.900,6.064,1.818,94.200,4.995,461.466,97.780,3.132,234.471,63.415,229.115,238.101,201.503,268.787,291.841,278.615,-37.809,380.140
2019-05-31 14:00:00,154.000,-19.320,-19.280,80.400,5.198,1.893,145.000,5.298,1.800,236.800,-6.361,4.917,0.000,1.556,3.433,0.000,135.191,230.847,175.256,235.085,269.474,248.910,-107.811,380.440
2019-05-31 15:00:00,155.000,-21.220,-21.380,80.800,7.031,2.514,101.000,6.864,2.394,250.200,-4.759,-3.733,0.000,0.837,3.381,0.000,135.453,162.589,135.460,226.756,234.637,229.290,-96.898,380.630
2019-05-31 16:00:00,156.000,-21.460,-21.430,80.300,10.230,6.590,94.300,10.400,6.518,257.200,-4.591,-3.379,0.000,0.857,1.519,0.000,135.651,152.186,140.459,225.402,228.269,226.998,-95.198,381.000
2019-05-31 17:00:00,157.000,-21.620,-21.600,79.880,9.760,7.614,86.800,9.730,7.544,264.300,-3.284,-0.755,0.000,0.385,0.887,0.000,178.721,214.419,183.316,225.373,234.157,229.382,-50.322,380.610
2019-05-31 18:00:00,158.000,-22.370,-22.360,79.720,9.900,8.030,76.580,9.830,7.949,274.800,-4.781,-2.094,0.000,0.390,0.823,0.000,178.277,197.782,180.941,219.695,225.633,222.480,-46.588,380.360
2019-05-31 19:00:00,159.000,-22.750,-22.760,79.620,8.460,6.634,81.100,8.400,6.524,270.300,-4.322,-4.190,0.000,0.436,0.758,0.000,177.679,178.952,176.437,217.155,220.028,217.611,-44.234,380.020
2019-05-31 20:00:00,160.000,-22.900,-22.960,79.290,6.564,4.228,90.300,6.331,4.000,261.500,-4.913,-3.991,0.000,0.356,0.832,0.000,181.226,184.671,180.834,213.584,217.233,215.480,-37.627,379.780
2019-05-31 21:00:00,161.000,-23.020,-23.500,80.400,4.532,0.916,119.200,4.831,0.973,191.400,-4.176,-1.346,0.000,2.192,3.368,0.000,187.875,203.933,187.416,215.476,217.989,214.240,-33.968,379.560
2019-05-31 22:00:00,162.000,-22.720,-22.880,79.590,5.564,3.649,227.500,5.631,3.581,123.500,-4.646,-4.011,0.000,1.886,2.365,0.000,183.333,188.721,185.635,215.788,216.559,216.007,-38.987,379.530
2019-05-31 23:00:00,163.000,-22.680,-22.720,79.720,5.964,2.690,239.900,5.731,2.537,109.500,-4.874,-4.435,0.000,1.926,2.286,0.000,184.163,184.163,182.895,215.361,215.930,215.375,-37.998,379.690
2019-06-01 00:00:00,164.000,-22.090,-21.850,80.200,5.998,2.463,248.600,5.964,2.241,104.400,219.157,219.157,94.973,71.653,71.653,33.747,204.185,210.852,200.724,228.162,228.162,222.828,123.528,379.900
2019-06-01 01:00:00,165.000,-21.060,-20.370,80.600,4.565,1.297,266.400,4.432,1.162,84.500,361.568,379.952,287.637,125.185,130.189,92.004,190.114,210.214,199.694,234.952,234.952,231.054,191.545,380.250
2019-06-01 02:00:00,166.000,-19.490,-18.590,81.100,4.465,0.811,287.400,4.098,0.644,64.000,600.025,633.992,484.519,251.040,265.045,188.249,166.529,189.106,168.607,258.519,258.519,244.820,256.996,380.660
2019-06-01 03:00:00,167.000,-17.780,-15.300,82.800,1.566,0.250,319.400,1.066,0.031,43.870,615.823,709.659,594.258,303.833,325.320,261.681,221.422,224.607,193.049,282.660,283.323,272.567,250.753,380.880
2019-06-01 04:00:00,168.000,-17.700,-16.030,81.300,3.765,1.291,316.600,3.565,0.625,30.320,705.917,951.799,684.750,386.770,451.405,333.415,239.009,239.793,224.587,280.930,290.879,284.813,277.227,380.950
2019-06-01 05:00:00,169.000,-16.430,-15.380,84.200,2.899,1.205,290.900,2.499,0.737,60.980,563.805,705.020,610.059,433.011,486.753,413.270,281.426,286.310,257.439,256.933,278.016,265.072,155.287,380.840
2019-06-01 06:00:00,170.000,-15.060,-13.570,84.600,2.732,1.128,297.400,2.432,0.639,61.520,643.666,725.481,632.258,603.584,654.090,551.178,287.394,292.166,285.171,253.891,256.025,252.494,73.586,380.840
2019-06-01 07:00:00,171.000,-14.360,-11.080,85.300,4.598,1.784,291.400,4.498,1.484,62.710,1100.839,1778.536,1255.758,873.297,1167.981,891.085,257.188,315.241,272.131,289.993,294.645,276.124,194.736,380.640
2019-06-01 08:00:00,172.000,-12.000,-9.630,84.800,3.965,2.058,291.600,3.865,1.758,62.050,1019.340,1461.264,1003.084,798.612,1104.880,786.177,253.207,260.098,252.830,267.583,295.703,280.497,206.352,380.400
